run_id,dataset,hop,rep,seed,algorithm,query_count,iteration,selected_count,total_before,tdg_remaining_before,tdg_remaining_after_remove,random_remaining_before,random_remaining_after_remove,tdg_selected_score_sum,random_selected_score_sum,mean_selected_tdg_score,mean_random_tdg_score,mean_all_query_tdg_score,max_selected_tdg_score,max_random_tdg_score,max_all_query_tdg_score,tdg_node_count,tdg_route_arc_count,tdg_same_edge_arc_count,tdg_edge_timeline_count,tdg_max_out_degree,tdg_max_flow,tdg_mean_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio
Hop10Rep1-15_gamma75,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,1024,0,688,19115140,5665231,3339361,6017572,3758986,3402683873,3210209212,4945761.44331,4666001.76163,4652399.5752,17595768,17595768,17595768,10937,10186,10620,10937,5,180,30.6826369205,10,1.59507965892
Hop10Rep1-15_gamma100,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,1024,0,1024,19115140,0,0,0,0,4764057165,4764057165,4652399.5752,4652399.5752,4652399.5752,17595768,17595768,17595768,10937,10186,10620,10937,5,180,30.6826369205,10,1.59507965892
Hop10Rep1-16_gamma0,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,1024,0,0,15597648,15597648,15597648,15597648,15597648,0,0,0,0,2556035.02148,0,0,7438504,9939,9126,9501,9939,5,141,24.3776033806,61,1.74932564132
Hop10Rep1-16_gamma25,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,1024,0,203,15597648,12141843,10785770,12402601,11283013,592817404,530566253,2920282.77833,2613626.86207,2556035.02148,7438504,6853103,7438504,9939,9126,9501,9939,5,141,24.3776033806,61,1.74932564132
Hop10Rep1-16_gamma50,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,1024,0,427,15597648,8418642,6545161,9125963,7025914,1212326203,1085551375,2839171.4356,2542274.8829,2556035.02148,7438504,6853103,7438504,9939,9126,9501,9939,5,141,24.3776033806,61,1.74932564132
Hop10Rep1-16_gamma75,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,1024,0,686,15597648,4444155,2993071,5122000,3355355,1888771184,1759910351,2753310.76385,2565466.98397,2556035.02148,7438504,7438504,7438504,9939,9126,9501,9939,5,141,24.3776033806,61,1.74932564132
Hop10Rep1-16_gamma100,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,1024,0,1024,15597648,0,0,0,0,2617379862,2617379862,2556035.02148,2556035.02148,2556035.02148,7438504,7438504,7438504,9939,9126,9501,9939,5,141,24.3776033806,61,1.74932564132
Hop10Rep1-17_gamma0,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,1024,0,0,24413857,24413857,24413857,24413857,24413857,0,0,0,0,56570328.9863,0,0,625463129,13310,12747,12774,13310,7,145,32.7349361382,28,1.7700521892
Hop10Rep1-17_gamma25,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,1024,0,21,24413857,23636868,23517123,23932005,23834596,11096341451,763244673,528397211.952,36344984.4286,56570328.9863,625463129,473231744,625463129,13310,12747,12774,13310,7,145,32.7349361382,28,1.7700521892
Hop10Rep1-17_gamma50,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,1024,0,456,24413857,13369713,11627780,13324443,11607472,27323599761,25779711352,59920174.9145,56534454.7193,56570328.9863,625463129,622484250,625463129,13310,12747,12774,13310,7,145,32.7349361382,28,1.7700521892
Hop10Rep1-17_gamma75,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,1024,0,715,24413857,7172849,5421232,7082922,5239197,41883617482,43726464328,58578485.9888,61155894.165,56570328.9863,625463129,625463129,625463129,13310,12747,12774,13310,7,145,32.7349361382,28,1.7700521892
Hop10Rep1-17_gamma100,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,1024,0,1024,24413857,0,0,0,0,57928016882,57928016882,56570328.9863,56570328.9863,56570328.9863,625463129,625463129,625463129,13310,12747,12774,13310,7,145,32.7349361382,28,1.7700521892
Hop10Rep1-18_gamma0,Hop10Rep1-18,10,1,18,tdg_selection_no_candidate_vs_random,1024,0,0,25970157,25970157,25970157,25970157,25970157,0,0,0,0,11602463.3926,0,0,26668996,9150,8536,8816,9150,5,181,65.2584699454,18.5,2.70274199995
Hop10Rep1-18_gamma25,Hop10Rep1-18,10,1,18,tdg_selection_no_candidate_vs_random,1024,0,229,25970157,19840632,18352989,20119962,18705736,2775619661,2778634855,12120609.8734,12133776.6594,11602463.3926,26668996,26668996,26668996,9150,8536,8816,9150,5,181,65.2584699454,18.5,2.70274199995
Hop10Rep1-18_gamma50,Hop10Rep1-18,10,1,18,tdg_selection_no_candidate_vs_random,1024,0,463,25970157,13388203,10977605,14169799,11736618,5661709385,5437105857,12228314.0065,11743209.1944,11602463.3926,26668996,26668996,26668996,9150,8536,8816,9150,5,181,65.2584699454,18.5,2.70274199995
Hop10Rep1-18_gamma75,Hop10Rep1-18,10,1,18,tdg_selection_no_candidate_vs_random,1024,0,721,25970157,6501754,4311090,7570424,5131490,8784318145,8351385416,12183520.3121,11583058.8294,11602463.3926,26668996,26668996,26668996,9150,8536,8816,9150,5,181,65.2584699454,18.5,2.70274199995
Hop10Rep1-18_gamma100,Hop10Rep1-18,10,1,18,tdg_selection_no_candidate_vs_random,1024,0,1024,25970157,0,0,0,0,11880922514,11880922514,11602463.3926,11602463.3926,11602463.3926,26668996,26668996,26668996,9150,8536,8816,9150,5,181,65.2584699454,18.5,2.70274199995
Hop10Rep1-19_gamma0,Hop10Rep1-19,10,1,19,tdg_selection_no_candidate_vs_random,1024,0,0,18471203,18471203,18471203,18471203,18471203,0,0,0,0,3307508.47754,0,0,10428682,10398,9752,9977,10398,5,151,24.973744951,26,1.9114323181
Hop10Rep1-19_gamma25,Hop10Rep1-19,10,1,19,tdg_selection_no_candidate_vs_random,1024,0,207,18471203,14577305,12932626,14659870,13057586,734252809,674924079,3547115.01932,3260502.7971,3307508.47754,10428682,10428682,10428682,10398,9752,9977,10398,5,151,24.973744951,26,1.9114323181
Hop10Rep1-19_gamma50,Hop10Rep1-19,10,1,19,tdg_selection_no_candidate_vs_random,1024,0,435,18471203,10331803,8109583,10725059,8284804,1514342784,1398480050,3481247.77931,3214896.66667,3307508.47754,10428682,10428682,10428682,10398,9752,9977,10398,5,151,24.973744951,26,1.9114323181
Hop10Rep1-19_gamma75,Hop10Rep1-19,10,1,19,tdg_selection_no_candidate_vs_random,1024,0,702,18471203,5447017,3525527,5921151,3817544,2410769766,2250789773,3434144.96581,3206253.23789,3307508.47754,10428682,10428682,10428682,10398,9752,9977,10398,5,151,24.973744951,26,1.9114323181
Hop10Rep1-19_gamma100,Hop10Rep1-19,10,1,19,tdg_selection_no_candidate_vs_random,1024,0,1024,18471203,0,0,0,0,3386888681,3386888681,3307508.47754,3307508.47754,3307508.47754,10428682,10428682,10428682,10398,9752,9977,10398,5,151,24.973744951,26,1.9114323181
Hop10Rep2-0_gamma0,Hop10Rep2-0,10,2,0,tdg_selection_no_candidate_vs_random,2048,0,0,66208060,66208060,66208060,66208060,66208060,0,0,0,0,2082103675.95,0,0,25753455102,27959,28334,27389,27959,9,341,51.2802675346,103,3.34462761118
Hop10Rep2-0_gamma25,Hop10Rep2-0,10,2,0,tdg_selection_no_candidate_vs_random,2048,0,126,66208060,61843281,61294118,62072370,61247004,1059526221388,257757921744,8408938264.98,2045697791.62,2082103675.95,25753455102,25717096641,25753455102,27959,28334,27389,27959,9,341,51.2802675346,103,3.34462761118
Hop10Rep2-0_gamma50,Hop10Rep2-0,10,2,0,tdg_selection_no_candidate_vs_random,2048,0,897,66208060,35707454,30360229,37289098,31822164,2108508554031,1861424825078,2350622691.23,2075167029.07,2082103675.95,25753455102,25751620886,25753455102,27959,28334,27389,27959,9,341,51.2802675346,103,3.34462761118
Hop10Rep2-0_gamma75,Hop10Rep2-0,10,2,0,tdg_selection_no_candidate_vs_random,2048,0,1420,66208060,18727635,13307385,20076775,13852735,3189099909319,3026334599053,2245845006.56,2131221548.63,2082103675.95,25753455102,25753455102,25753455102,27959,28334,27389,27959,9,341,51.2802675346,103,3.34462761118
Hop10Rep2-0_gamma100,Hop10Rep2-0,10,2,0,tdg_selection_no_candidate_vs_random,2048,0,2048,66208060,0,0,0,0,4264148328339,4264148328339,2082103675.95,2082103675.95,2082103675.95,25753455102,25753455102,25753455102,27959,28334,27389,27959,9,341,51.2802675346,103,3.34462761118
Hop10Rep2-1_gamma0,Hop10Rep2-1,10,2,1,tdg_selection_no_candidate_vs_random,2048,0,0,48635891,48635891,48635891,48635891,48635891,0,0,0,0,11441296.1973,0,0,50249035,18843,18090,18456,18843,6,207,53.5503900653,11.5,2.61383895041
Hop10Rep2-1_gamma25,Hop10Rep2-1,10,2,1,tdg_selection_no_candidate_vs_random,2048,0,436,48635891,37096626,32852076,38321928,33946419,5499702705,4847168954,12613997.0298,11117359.9862,11441296.1973,50249035,46832582,50249035,18843,18090,18456,18843,6,207,53.5503900653,11.5,2.61383895041
Hop10Rep2-1_gamma50,Hop10Rep2-1,10,2,1,tdg_selection_no_candidate_vs_random,2048,0,919,48635891,24866068,17609789,27087300,18972643,11253496212,10087541285,12245371.2862,10976649.9293,11441296.1973,50249035,47452651,50249035,18843,18090,18456,18843,6,207,53.5503900653,11.5,2.61383895041
Hop10Rep2-1_gamma75,Hop10Rep2-1,10,2,1,tdg_selection_no_candidate_vs_random,2048,0,1443,48635891,12307939,6346793,14674784,6881181,17346394156,16389630342,12021063.1712,11358025.185,11441296.1973,50249035,50249035,50249035,18843,18090,18456,18843,6,207,53.5503900653,11.5,2.61383895041
Hop10Rep2-1_gamma100,Hop10Rep2-1,10,2,1,tdg_selection_no_candidate_vs_random,2048,0,2048,48635891,0,0,0,0,23431774612,23431774612,11441296.1973,11441296.1973,11441296.1973,50249035,50249035,50249035,18843,18090,18456,18843,6,207,53.5503900653,11.5,2.61383895041
Hop10Rep2-2_gamma0,Hop10Rep2-2,10,2,2,tdg_selection_no_candidate_vs_random,2048,0,0,76065730,76065730,76065730,76065730,76065730,0,0,0,0,216692477.211,0,0,2046802119,22037,22414,21669,22037,7,250,94.7890819985,43.4,7.56202597737
Hop10Rep2-2_gamma25,Hop10Rep2-2,10,2,2,tdg_selection_no_candidate_vs_random,2048,0,452,76065730,57607792,54150975,59041179,55536702,103255983896,96816383968,228442442.248,214195539.752,216692477.211,2046802119,2027281709,2046802119,22037,22414,21669,22037,7,250,94.7890819985,43.4,7.56202597737
Hop10Rep2-2_gamma50,Hop10Rep2-2,10,2,2,tdg_selection_no_candidate_vs_random,2048,0,921,76065730,38245602,30617195,41638193,33402445,206920829063,197637800260,224669738.396,214590445.451,216692477.211,2046802119,2041660959,2046802119,22037,22414,21669,22037,7,250,94.7890819985,43.4,7.56202597737
Hop10Rep2-2_gamma75,Hop10Rep2-2,10,2,2,tdg_selection_no_candidate_vs_random,2048,0,1446,76065730,18019477,10890976,21883901,12181956,324094103199,290951641763,224131468.326,201211370.514,216692477.211,2046802119,2041660959,2046802119,22037,22414,21669,22037,7,250,94.7890819985,43.4,7.56202597737
Hop10Rep2-2_gamma100,Hop10Rep2-2,10,2,2,tdg_selection_no_candidate_vs_random,2048,0,2048,76065730,0,0,0,0,443786193328,443786193328,216692477.211,216692477.211,216692477.211,2046802119,2046802119,2046802119,22037,22414,21669,22037,7,250,94.7890819985,43.4,7.56202597737
Hop10Rep2-3_gamma0,Hop10Rep2-3,10,2,3,tdg_selection_no_candidate_vs_random,2048,0,0,40823735,40823735,40823735,40823735,40823735,0,0,0,0,14739850.8828,0,0,50639094,13694,13118,13271,13694,7,325,86.8911201986,64,5.58293232172
Hop10Rep2-3_gamma25,Hop10Rep2-3,10,2,3,tdg_selection_no_candidate_vs_random,2048,0,442,40823735,31032538,28691008,31764984,29430761,7306862142,6886614345,16531362.3122,15580575.4412,14739850.8828,50639094,50639094,50639094,13694,13118,13271,13694,7,325,86.8911201986,64,5.58293232172
Hop10Rep2-3_gamma50,Hop10Rep2-3,10,2,3,tdg_selection_no_candidate_vs_random,2048,0,893,40823735,21366875,17372746,22841631,18754233,14743395568,13464044601,16509961.4423,15077317.5823,14739850.8828,50639094,50639094,50639094,13694,13118,13271,13694,7,325,86.8911201986,64,5.58293232172
Hop10Rep2-3_gamma75,Hop10Rep2-3,10,2,3,tdg_selection_no_candidate_vs_random,2048,0,1397,40823735,10839134,6936766,12948715,7930713,22663740573,21116468901,16223150.0165,15115582.6063,14739850.8828,50639094,50639094,50639094,13694,13118,13271,13694,7,325,86.8911201986,64,5.58293232172
Hop10Rep2-3_gamma100,Hop10Rep2-3,10,2,3,tdg_selection_no_candidate_vs_random,2048,0,2048,40823735,0,0,0,0,30187214608,30187214608,14739850.8828,14739850.8828,14739850.8828,50639094,50639094,50639094,13694,13118,13271,13694,7,325,86.8911201986,64,5.58293232172
Hop10Rep2-4_gamma0,Hop10Rep2-4,10,2,4,tdg_selection_no_candidate_vs_random,2048,0,0,56344634,56344634,56344634,56344634,56344634,0,0,0,0,128614454.02,0,0,1301764509,16530,17290,15904,16530,9,230,70.3720508167,71.5,12.0650190015
Hop10Rep2-4_gamma25,Hop10Rep2-4,10,2,4,tdg_selection_no_candidate_vs_random,2048,0,449,56344634,42817215,40463455,44023322,41299421,64765471854,55021335057,144243812.592,122541948.902,128614454.02,1301764509,1289695494,1301764509,16530,17290,15904,16530,9,230,70.3720508167,71.5,12.0650190015
Hop10Rep2-4_gamma50,Hop10Rep2-4,10,2,4,tdg_selection_no_candidate_vs_random,2048,0,904,56344634,29606389,24510818,31597901,26773433,128889075095,110721233628,142576410.503,122479240.739,128614454.02,1301764509,1298502440,1301764509,16530,17290,15904,16530,9,230,70.3720508167,71.5,12.0650190015
Hop10Rep2-4_gamma75,Hop10Rep2-4,10,2,4,tdg_selection_no_candidate_vs_random,2048,0,1428,56344634,14795564,8793038,16816337,10516904,195336289996,178926668509,136790119.045,125298787.471,128614454.02,1301764509,1298502440,1301764509,16530,17290,15904,16530,9,230,70.3720508167,71.5,12.0650190015
Hop10Rep2-4_gamma100,Hop10Rep2-4,10,2,4,tdg_selection_no_candidate_vs_random,2048,0,2048,56344634,0,0,0,0,263402401833,263402401833,128614454.02,128614454.02,128614454.02,1301764509,1301764509,1301764509,16530,17290,15904,16530,9,230,70.3720508167,71.5,12.0650190015
Hop10Rep2-5_gamma0,Hop10Rep2-5,10,2,5,tdg_selection_no_candidate_vs_random,2048,0,0,50861935,50861935,50861935,50861935,50861935,0,0,0,0,13499937.4102,0,0,42087257,17064,16322,16740,17064,6,230,73.4712259728,18.8,3.74692599092
Hop10Rep2-5_gamma25,Hop10Rep2-5,10,2,5,tdg_selection_no_candidate_vs_random,2048,0,436,50861935,38735995,34784396,39597877,35721073,6550661153,6186802714,15024452.1858,14189914.4817,13499937.4102,42087257,42087257,42087257,17064,16322,16740,17064,6,230,73.4712259728,18.8,3.74692599092
Hop10Rep2-5_gamma50,Hop10Rep2-5,10,2,5,tdg_selection_no_candidate_vs_random,2048,0,881,50861935,26498199,20144329,28669656,22685577,13251979027,12034644186,15041973.924,13660209.0647,13499937.4102,42087257,42087257,42087257,17064,16322,16740,17064,6,230,73.4712259728,18.8,3.74692599092
Hop10Rep2-5_gamma75,Hop10Rep2-5,10,2,5,tdg_selection_no_candidate_vs_random,2048,0,1413,50861935,13193499,6651614,15235764,8167411,20437632806,19442887840,14464000.5704,13760005.5485,13499937.4102,42087257,42087257,42087257,17064,16322,16740,17064,6,230,73.4712259728,18.8,3.74692599092
Hop10Rep2-5_gamma100,Hop10Rep2-5,10,2,5,tdg_selection_no_candidate_vs_random,2048,0,2048,50861935,0,0,0,0,27647871816,27647871816,13499937.4102,13499937.4102,13499937.4102,42087257,42087257,42087257,17064,16322,16740,17064,6,230,73.4712259728,18.8,3.74692599092
Hop10Rep2-6_gamma0,Hop10Rep2-6,10,2,6,tdg_selection_no_candidate_vs_random,2048,0,0,47806481,47806481,47806481,47806481,47806481,0,0,0,0,18057765.4253,0,0,110514859,17788,17280,17177,17788,7,174,52.9541263773,13.3846153846,3.03281434908
Hop10Rep2-6_gamma25,Hop10Rep2-6,10,2,6,tdg_selection_no_candidate_vs_random,2048,0,445,47806481,36258411,32065947,37246635,33177696,8653490489,7902426221,19446046.0427,17758261.1708,18057765.4253,110514859,109128989,110514859,17788,17280,17177,17788,7,174,52.9541263773,13.3846153846,3.03281434908
Hop10Rep2-6_gamma50,Hop10Rep2-6,10,2,6,tdg_selection_no_candidate_vs_random,2048,0,919,47806481,24509450,15822451,26426942,17818509,17474155034,16192400978,19014314.5092,17619587.5713,18057765.4253,110514859,110454633,110514859,17788,17280,17177,17788,7,174,52.9541263773,13.3846153846,3.03281434908
Hop10Rep2-6_gamma75,Hop10Rep2-6,10,2,6,tdg_selection_no_candidate_vs_random,2048,0,1439,47806481,12062329,5256318,13977375,6168342,26879302834,26112343867,18679154.1584,18146173.6393,18057765.4253,110514859,110514859,110514859,17788,17280,17177,17788,7,174,52.9541263773,13.3846153846,3.03281434908
Hop10Rep2-6_gamma100,Hop10Rep2-6,10,2,6,tdg_selection_no_candidate_vs_random,2048,0,2048,47806481,0,0,0,0,36982303591,36982303591,18057765.4253,18057765.4253,18057765.4253,110514859,110514859,110514859,17788,17280,17177,17788,7,174,52.9541263773,13.3846153846,3.03281434908
Hop10Rep2-7_gamma0,Hop10Rep2-7,10,2,7,tdg_selection_no_candidate_vs_random,2048,0,0,74090852,74090852,74090852,74090852,74090852,0,0,0,0,2836798899.2,0,0,56737900247,22514,23090,22313,22514,7,256,95.7366527494,64,5.53910711282
Hop10Rep2-7_gamma25,Hop10Rep2-7,10,2,7,tdg_selection_no_candidate_vs_random,2048,0,421,74090852,57991497,54446478,58952976,55726320,1336343668466,1292212779646,3174212989.23,3069389025.29,2836798899.2,56737900247,56714014077,56737900247,22514,23090,22313,22514,7,256,95.7366527494,64,5.53910711282
Hop10Rep2-7_gamma50,Hop10Rep2-7,10,2,7,tdg_selection_no_candidate_vs_random,2048,0,859,74090852,41388057,35319226,43069991,37223967,2750585248845,2304792275408,3202078287.36,2683110914.33,2836798899.2,56737900247,56714014077,56737900247,22514,23090,22313,22514,7,256,95.7366527494,64,5.53910711282
Hop10Rep2-7_gamma75,Hop10Rep2-7,10,2,7,tdg_selection_no_candidate_vs_random,2048,0,1366,74090852,23025323,15480889,24794564,16854869,4324185432825,3555210264765,3165582308.07,2602642946.39,2836798899.2,56737900247,56714014077,56737900247,22514,23090,22313,22514,7,256,95.7366527494,64,5.53910711282
Hop10Rep2-7_gamma100,Hop10Rep2-7,10,2,7,tdg_selection_no_candidate_vs_random,2048,0,2048,74090852,0,0,0,0,5809764145562,5809764145562,2836798899.2,2836798899.2,2836798899.2,56737900247,56737900247,56737900247,22514,23090,22313,22514,7,256,95.7366527494,64,5.53910711282
Hop10Rep2-8_gamma0,Hop10Rep2-8,10,2,8,tdg_selection_no_candidate_vs_random,2048,0,0,71464715,71464715,71464715,71464715,71464715,0,0,0,0,973754423.892,0,0,20787807511,22521,23824,21818,22521,7,184,56.0424492696,159,6.36990279596
Hop10Rep2-8_gamma25,Hop10Rep2-8,10,2,8,tdg_selection_no_candidate_vs_random,2048,0,426,71464715,55552302,50845964,56268078,51700136,481722554007,425814963305,1130804117.39,999565641.561,973754423.892,20787807511,20787807511,20787807511,22521,23824,21818,22521,7,184,56.0424492696,159,6.36990279596
Hop10Rep2-8_gamma50,Hop10Rep2-8,10,2,8,tdg_selection_no_candidate_vs_random,2048,0,869,71464715,39230408,27257277,40840602,28779713,958174602343,883799009944,1102617494.07,1017029930.89,973754423.892,20787807511,20787807511,20787807511,22521,23824,21818,22521,7,184,56.0424492696,159,6.36990279596
Hop10Rep2-8_gamma75,Hop10Rep2-8,10,2,8,tdg_selection_no_candidate_vs_random,2048,0,1382,71464715,21384261,10572977,23219308,11726846,1459026009899,1298226855955,1055735173.59,939382674.352,973754423.892,20787807511,20787807511,20787807511,22521,23824,21818,22521,7,184,56.0424492696,159,6.36990279596
Hop10Rep2-8_gamma100,Hop10Rep2-8,10,2,8,tdg_selection_no_candidate_vs_random,2048,0,2048,71464715,0,0,0,0,1994249060130,1994249060130,973754423.892,973754423.892,973754423.892,20787807511,20787807511,20787807511,22521,23824,21818,22521,7,184,56.0424492696,159,6.36990279596
Hop10Rep2-9_gamma0,Hop10Rep2-9,10,2,9,tdg_selection_no_candidate_vs_random,2048,0,0,68615912,68615912,68615912,68615912,68615912,0,0,0,0,153171397.545,0,0,1452143795,21547,21752,21186,21547,7,383,105.410962083,29.4615384615,7.2383646852
Hop10Rep2-9_gamma25,Hop10Rep2-9,10,2,9,tdg_selection_no_candidate_vs_random,2048,0,149,68615912,62841244,61942997,64005291,62957693,65487321519,19891705697,439512224.96,133501380.517,153171397.545,1452143795,1437924494,1452143795,21547,21752,21186,21547,7,383,105.410962083,29.4615384615,7.2383646852
Hop10Rep2-9_gamma50,Hop10Rep2-9,10,2,9,tdg_selection_no_candidate_vs_random,2048,0,919,68615912,37336774,31905030,38278030,32806244,150556393269,138516646283,163826325.646,150725404.008,153171397.545,1452143795,1452143795,1452143795,21547,21752,21186,21547,7,383,105.410962083,29.4615384615,7.2383646852
Hop10Rep2-9_gamma75,Hop10Rep2-9,10,2,9,tdg_selection_no_candidate_vs_random,2048,0,1414,68615912,20762670,13293674,21164906,13934755,228220884135,212190636468,161400908.158,150064099.341,153171397.545,1452143795,1452143795,1452143795,21547,21752,21186,21547,7,383,105.410962083,29.4615384615,7.2383646852
Hop10Rep2-9_gamma100,Hop10Rep2-9,10,2,9,tdg_selection_no_candidate_vs_random,2048,0,2048,68615912,0,0,0,0,313695022172,313695022172,153171397.545,153171397.545,153171397.545,1452143795,1452143795,1452143795,21547,21752,21186,21547,7,383,105.410962083,29.4615384615,7.2383646852
Hop10Rep2-10_gamma0,Hop10Rep2-10,10,2,10,tdg_selection_no_candidate_vs_random,2048,0,0,51539662,51539662,51539662,51539662,51539662,0,0,0,0,64473443.23,0,0,1144431508,22613,22130,22025,22613,8,210,44.7540352894,11.0526315789,2.22760382545
Hop10Rep2-10_gamma25,Hop10Rep2-10,10,2,10,tdg_selection_no_candidate_vs_random,2048,0,422,51539662,40040366,35693460,40502601,36100278,32662596233,27442016629,77399517.1398,65028475.4242,64473443.23,1144431508,1128331689,1144431508,22613,22130,22025,22613,8,210,44.7540352894,11.0526315789,2.22760382545
Hop10Rep2-10_gamma50,Hop10Rep2-10,10,2,10,tdg_selection_no_candidate_vs_random,2048,0,881,51539662,27923812,20024533,28790332,21373699,65005625803,53558177708,73786181.3882,60792483.21,64473443.23,1144431508,1135079881,1144431508,22613,22130,22025,22613,8,210,44.7540352894,11.0526315789,2.22760382545
Hop10Rep2-10_gamma75,Hop10Rep2-10,10,2,10,tdg_selection_no_candidate_vs_random,2048,0,1387,51539662,15203901,8247058,16087615,8893679,98266510144,85624777118,70848240.9113,61733797.4895,64473443.23,1144431508,1143718482,1144431508,22613,22130,22025,22613,8,210,44.7540352894,11.0526315789,2.22760382545
Hop10Rep2-10_gamma100,Hop10Rep2-10,10,2,10,tdg_selection_no_candidate_vs_random,2048,0,2048,51539662,0,0,0,0,132041611735,132041611735,64473443.23,64473443.23,64473443.23,1144431508,1144431508,1144431508,22613,22130,22025,22613,8,210,44.7540352894,11.0526315789,2.22760382545
Hop10Rep2-11_gamma0,Hop10Rep2-11,10,2,11,tdg_selection_no_candidate_vs_random,2048,0,0,64393471,64393471,64393471,64393471,64393471,0,0,0,0,597085255.178,0,0,9592602958,19097,19572,18571,19097,7,322,91.2301932241,55,7.26792936549
Hop10Rep2-11_gamma25,Hop10Rep2-11,10,2,11,tdg_selection_no_candidate_vs_random,2048,0,454,64393471,48968670,45866124,50468136,46931348,301585573303,218165998933,664285403.751,480541847.87,597085255.178,9592602958,9573131886,9592602958,19097,19572,18571,19097,7,322,91.2301932241,55,7.26792936549
Hop10Rep2-11_gamma50,Hop10Rep2-11,10,2,11,tdg_selection_no_candidate_vs_random,2048,0,920,64393471,33245526,26298559,35943915,28557110,600275661144,438641666204,652473544.722,476784419.787,597085255.178,9592602958,9573131886,9592602958,19097,19572,18571,19097,7,322,91.2301932241,55,7.26792936549
Hop10Rep2-11_gamma75,Hop10Rep2-11,10,2,11,tdg_selection_no_candidate_vs_random,2048,0,1435,64393471,16659960,8723089,19748290,10209761,913072867288,786909885025,636287712.396,548369257.857,597085255.178,9592602958,9592602958,9592602958,19097,19572,18571,19097,7,322,91.2301932241,55,7.26792936549
Hop10Rep2-11_gamma100,Hop10Rep2-11,10,2,11,tdg_selection_no_candidate_vs_random,2048,0,2048,64393471,0,0,0,0,1222830602604,1222830602604,597085255.178,597085255.178,597085255.178,9592602958,9592602958,9592602958,19097,19572,18571,19097,7,322,91.2301932241,55,7.26792936549
Hop10Rep2-12_gamma0,Hop10Rep2-12,10,2,12,tdg_selection_no_candidate_vs_random,2048,0,0,56746946,56746946,56746946,56746946,56746946,0,0,0,0,5173559365,0,0,65689608464,19951,20184,19428,19951,9,283,68.0770387449,36,3.60994208716
Hop10Rep2-12_gamma25,Hop10Rep2-12,10,2,12,tdg_selection_no_candidate_vs_random,2048,0,82,56746946,53385906,52967887,54535147,53807479,2488380057653,345164933521,30346098264.1,4209328457.57,5173559365,65689608464,65144878387,65689608464,19951,20184,19428,19951,9,283,68.0770387449,36,3.60994208716
Hop10Rep2-12_gamma50,Hop10Rep2-12,10,2,12,tdg_selection_no_candidate_vs_random,2048,0,912,56746946,29951321,21528140,31583299,22892293,4906786913659,5129179924613,5380248808.84,5624100794.53,5173559365,65689608464,65689608464,65689608464,19951,20184,19428,19951,9,283,68.0770387449,36,3.60994208716
Hop10Rep2-12_gamma75,Hop10Rep2-12,10,2,12,tdg_selection_no_candidate_vs_random,2048,0,1404,56746946,16258866,8424703,17745529,8815300,7473002342242,7400542045500,5322651240.91,5271041342.95,5173559365,65689608464,65689608464,65689608464,19951,20184,19428,19951,9,283,68.0770387449,36,3.60994208716
