run_id,dataset,hop,rep,seed,query_count,selection_method,selection_fraction,random_seed,selected_count,lambda,reroute_method,impact_weight,total_before,tdg_after,tdg_prepare_sec,normalize_sec,reroute_sec,evaluate_after_sec,method_total_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count,normal_after,normal_reroute_sec,normal_evaluate_after_sec,normal_total_sec,normal_reduction,tdg_reduction,gain_vs_normal,pct_vs_normal_after,pct_extra_reduction_vs_normal,pct_of_total_before,tdg_better,extra_total_sec,extra_reroute_sec
Hop40Rep2-14_random30_tdg_impact_w5,Hop40Rep2-14,40,2,14,2048,random,30,0,614,45,tdg_impact_reroute,5,199914767,163669332,0.895094,0.019122,0.162967,2.839925,3.917108,3717287.24267,3717048.95996,91317,91317,170319177,0.027169,3.056923,3.084092,29595590,36245435,6649845,3.9043430793468428,22.469040150914378,3.326340069715811,True,0.8330159999999998,0.135798
Hop40Rep2-14_random30_tdg_impact_w50,Hop40Rep2-14,40,2,14,2048,random,30,0,614,45,tdg_impact_reroute,50,199914767,162839069,0.895094,0.019122,0.152208,2.878185,3.944609,3717287.24267,3717048.95996,91317,91317,170319177,0.027169,3.056923,3.084092,29595590,37075698,7480108,4.391817839749191,25.274400679290395,3.741648559658427,True,0.8605169999999998,0.125039
Hop40Rep2-15_random30_tdg_impact_w0,Hop40Rep2-15,40,2,15,2048,random,30,0,614,45,tdg_impact_reroute,0,185544747,164267374,0.842689,0.023269,0.217557,2.471973,3.555488,5677841.59446,5682481.18555,103655,103655,164267374,0.028634,2.476477,2.505111,21277373,21277373,0,0.0,0.0,0.0,False,1.0503770000000001,0.188923
Hop40Rep2-15_random30_tdg_impact_w100,Hop40Rep2-15,40,2,15,2048,random,30,0,614,45,tdg_impact_reroute,100,185544747,155486110,0.842689,0.023269,0.138872,2.243928,3.248758,5677841.59446,5682481.18555,103655,103655,164267374,0.028634,2.476477,2.505111,21277373,30058637,8781264,5.3457139943078404,41.27043314980661,4.732693402524621,True,0.7436470000000002,0.110238
Hop40Rep2-15_random30_tdg_impact_w15,Hop40Rep2-15,40,2,15,2048,random,30,0,614,45,tdg_impact_reroute,15,185544747,156546312,0.842689,0.023269,0.156781,2.246418,3.269157,5677841.59446,5682481.18555,103655,103655,164267374,0.028634,2.476477,2.505111,21277373,28998435,7721062,4.700301594886396,36.28766577528156,4.161293771361795,True,0.764046,0.128147
Hop40Rep2-15_random30_tdg_impact_w30,Hop40Rep2-15,40,2,15,2048,random,30,0,614,45,tdg_impact_reroute,30,185544747,155806400,0.842689,0.023269,0.150335,2.237793,3.254086,5677841.59446,5682481.18555,103655,103655,164267374,0.028634,2.476477,2.505111,21277373,29738347,8460974,5.150733096883864,39.765125140213506,4.560071970132359,True,0.7489750000000002,0.121701
Hop40Rep2-15_random30_tdg_impact_w5,Hop40Rep2-15,40,2,15,2048,random,30,0,614,45,tdg_impact_reroute,5,185544747,160504655,0.842689,0.023269,0.185808,2.30738,3.359146,5677841.59446,5682481.18555,103655,103655,164267374,0.028634,2.476477,2.505111,21277373,25040092,3762719,2.2906064109845694,17.684133280927114,2.0279307610902073,True,0.8540350000000001,0.157174
Hop40Rep2-15_random30_tdg_impact_w50,Hop40Rep2-15,40,2,15,2048,random,30,0,614,45,tdg_impact_reroute,50,185544747,155897900,0.842689,0.023269,0.142758,2.248118,3.256834,5677841.59446,5682481.18555,103655,103655,164267374,0.028634,2.476477,2.505111,21277373,29646847,8369474,5.095031226346871,39.33509084979617,4.5107577203465645,True,0.7517230000000001,0.114124
Hop40Rep2-16_random30_tdg_impact_w0,Hop40Rep2-16,40,2,16,2048,random,30,0,614,45,tdg_impact_reroute,0,202958926,173657219,0.820371,0.019005,0.15046,3.126329,4.116165,3635610.34365,3638835.49951,85433,85433,173657219,0.011639,3.150218,3.161857,29301707,29301707,0,0.0,0.0,0.0,False,0.9543079999999997,0.138821
Hop40Rep2-16_random30_tdg_impact_w100,Hop40Rep2-16,40,2,16,2048,random,30,0,614,45,tdg_impact_reroute,100,202958926,159370458,0.820371,0.019005,0.109416,2.716249,3.665041,3635610.34365,3638835.49951,85433,85433,173657219,0.011639,3.150218,3.161857,29301707,43588468,14286761,8.226989400308202,48.757435872251406,7.039237584455882,True,0.5031840000000001,0.097777
Hop40Rep2-16_random30_tdg_impact_w15,Hop40Rep2-16,40,2,16,2048,random,30,0,614,45,tdg_impact_reroute,15,202958926,160303855,0.820371,0.019005,0.120702,2.760375,3.720453,3635610.34365,3638835.49951,85433,85433,173657219,0.011639,3.150218,3.161857,29301707,42655071,13353364,7.689495476718419,45.57196616565717,6.579343053874852,True,0.5585960000000001,0.10906300000000001
Hop40Rep2-16_random30_tdg_impact_w30,Hop40Rep2-16,40,2,16,2048,random,30,0,614,45,tdg_impact_reroute,30,202958926,160655401,0.820371,0.019005,0.112109,2.786338,3.737823,3635610.34365,3638835.49951,85433,85433,173657219,0.011639,3.150218,3.161857,29301707,42303525,13001818,7.487058744157363,44.37222036245192,6.4061326378914725,True,0.5759660000000002,0.10047
Hop40Rep2-16_random30_tdg_impact_w5,Hop40Rep2-16,40,2,16,2048,random,30,0,614,45,tdg_impact_reroute,5,202958926,163636912,0.820371,0.019005,0.133004,2.893746,3.866126,3635610.34365,3638835.49951,85433,85433,173657219,0.011639,3.150218,3.161857,29301707,39322014,10020307,5.770164383434011,34.19700770333961,4.937110772846719,True,0.704269,0.12136500000000001
Hop40Rep2-16_random30_tdg_impact_w50,Hop40Rep2-16,40,2,16,2048,random,30,0,614,45,tdg_impact_reroute,50,202958926,158263126,0.820371,0.019005,0.107786,2.699841,3.647003,3635610.34365,3638835.49951,85433,85433,173657219,0.011639,3.150218,3.161857,29301707,44695800,15394093,8.864643283271741,52.53650580834761,7.5848317210744405,True,0.4851460000000003,0.09614700000000001
Hop40Rep2-17_random30_tdg_impact_w0,Hop40Rep2-17,40,2,17,2048,random,30,0,614,45,tdg_impact_reroute,0,138525033,128496997,0.664742,0.016832,0.20281,1.818747,2.703131,3899959.59935,3826003.5293,85403,85403,128496997,0.023438,1.821509,1.844947,10028036,10028036,0,0.0,0.0,0.0,False,0.8581840000000001,0.17937199999999998
Hop40Rep2-17_random30_tdg_impact_w100,Hop40Rep2-17,40,2,17,2048,random,30,0,614,45,tdg_impact_reroute,100,138525033,121098955,0.664742,0.016832,0.12429,1.628947,2.434811,3899959.59935,3826003.5293,85403,85403,128496997,0.023438,1.821509,1.844947,10028036,17426078,7398042,5.757365676024319,73.77358836765245,5.340581294068344,True,0.5898639999999999,0.100852
Hop40Rep2-17_random30_tdg_impact_w15,Hop40Rep2-17,40,2,17,2048,random,30,0,614,45,tdg_impact_reroute,15,138525033,120334883,0.664742,0.016832,0.145863,1.614875,2.442312,3899959.59935,3826003.5293,85403,85403,128496997,0.023438,1.821509,1.844947,10028036,18190150,8162114,6.351988132454177,81.39294673453506,5.892158134335186,True,0.5973649999999999,0.12242499999999999
Hop40Rep2-17_random30_tdg_impact_w30,Hop40Rep2-17,40,2,17,2048,random,30,0,614,45,tdg_impact_reroute,30,138525033,121014057,0.664742,0.016832,0.12836,1.603394,2.413328,3899959.59935,3826003.5293,85403,85403,128496997,0.023438,1.821509,1.844947,10028036,17510976,7482940,5.823435702547974,74.6201948217976,5.4018684117548625,True,0.568381,0.104922
Hop40Rep2-17_random30_tdg_impact_w5,Hop40Rep2-17,40,2,17,2048,random,30,0,614,45,tdg_impact_reroute,5,138525033,121696594,0.664742,0.016832,0.161606,1.66366,2.50684,3899959.59935,3826003.5293,85403,85403,128496997,0.023438,1.821509,1.844947,10028036,16828439,6800403,5.292266090856582,67.81390693052957,4.909150969124837,True,0.6618930000000001,0.138168
Hop40Rep2-17_random30_tdg_impact_w50,Hop40Rep2-17,40,2,17,2048,random,30,0,614,45,tdg_impact_reroute,50,138525033,120950783,0.664742,0.016832,0.130966,1.646332,2.458872,3899959.59935,3826003.5293,85403,85403,128496997,0.023438,1.821509,1.844947,10028036,17574250,7546214,5.872677320233406,75.25116583147488,5.447545354491993,True,0.613925,0.107528
Hop40Rep2-18_random30_tdg_impact_w0,Hop40Rep2-18,40,2,18,2048,random,30,0,614,45,tdg_impact_reroute,0,130746188,119193302,0.744563,0.020493,0.206551,1.60419,2.575797,2760540.19381,2737243.94092,101191,101191,119193302,0.032419,1.604612,1.637031,11552886,11552886,0,0.0,0.0,0.0,False,0.9387660000000002,0.174132
Hop40Rep2-18_random30_tdg_impact_w100,Hop40Rep2-18,40,2,18,2048,random,30,0,614,45,tdg_impact_reroute,100,130746188,116187029,0.744563,0.020493,0.136857,1.480388,2.382301,2760540.19381,2737243.94092,101191,101191,119193302,0.032419,1.604612,1.637031,11552886,14559159,3006273,2.52218283205209,26.021835582901105,2.2993198088498,True,0.7452700000000001,0.104438
Hop40Rep2-18_random30_tdg_impact_w15,Hop40Rep2-18,40,2,18,2048,random,30,0,614,45,tdg_impact_reroute,15,130746188,116523207,0.744563,0.020493,0.148979,1.428403,2.342438,2760540.19381,2737243.94092,101191,101191,119193302,0.032419,1.604612,1.637031,11552886,14222981,2670095,2.2401384601292444,23.111930646593414,2.042197207309784,True,0.7054070000000001,0.11656
Hop40Rep2-18_random30_tdg_impact_w30,Hop40Rep2-18,40,2,18,2048,random,30,0,614,45,tdg_impact_reroute,30,130746188,116156478,0.744563,0.020493,0.140829,1.471094,2.376979,2760540.19381,2737243.94092,101191,101191,119193302,0.032419,1.604612,1.637031,11552886,14589710,3036824,2.5478143058743354,26.286280328568985,2.322686455684658,True,0.739948,0.10841
Hop40Rep2-18_random30_tdg_impact_w5,Hop40Rep2-18,40,2,18,2048,random,30,0,614,45,tdg_impact_reroute,5,130746188,115535972,0.744563,0.020493,0.160272,1.43448,2.359808,2760540.19381,2737243.94092,101191,101191,119193302,0.032419,1.604612,1.637031,11552886,15210216,3657330,3.0684022832088336,31.657284595381626,2.7972746708301734,True,0.7227770000000002,0.127853
Hop40Rep2-18_random30_tdg_impact_w50,Hop40Rep2-18,40,2,18,2048,random,30,0,614,45,tdg_impact_reroute,50,130746188,116185253,0.744563,0.020493,0.138454,1.463004,2.366514,2760540.19381,2737243.94092,101191,101191,119193302,0.032419,1.604612,1.637031,11552886,14560935,3008049,2.5236728486639293,26.037208365078644,2.300678165852147,True,0.7294830000000001,0.10603499999999999
Hop40Rep2-19_random30_tdg_impact_w0,Hop40Rep2-19,40,2,19,2048,random,30,0,614,45,tdg_impact_reroute,0,169044447,155923300,0.849218,0.023052,0.258738,2.263227,3.394235,4169280.91694,4214534.84082,110733,110733,155923300,0.028311,2.278819,2.30713,13121147,13121147,0,0.0,0.0,0.0,False,1.0871050000000002,0.23042700000000002
Hop40Rep2-19_random30_tdg_impact_w100,Hop40Rep2-19,40,2,19,2048,random,30,0,614,45,tdg_impact_reroute,100,169044447,146267075,0.849218,0.023052,0.180675,1.953822,3.006767,4169280.91694,4214534.84082,110733,110733,155923300,0.028311,2.278819,2.30713,13121147,22777372,9656225,6.192932679080035,73.59284215015653,5.71224028435551,True,0.6996370000000001,0.152364
Hop40Rep2-19_random30_tdg_impact_w15,Hop40Rep2-19,40,2,19,2048,random,30,0,614,45,tdg_impact_reroute,15,169044447,152159283,0.849218,0.023052,0.211538,2.169716,3.253524,4169280.91694,4214534.84082,110733,110733,155923300,0.028311,2.278819,2.30713,13121147,16885164,3764017,2.414018302588516,28.686646068365825,2.2266433868720927,True,0.9463940000000002,0.183227
Hop40Rep2-19_random30_tdg_impact_w30,Hop40Rep2-19,40,2,19,2048,random,30,0,614,45,tdg_impact_reroute,30,169044447,148857030,0.849218,0.023052,0.194072,2.030106,3.096448,4169280.91694,4214534.84082,110733,110733,155923300,0.028311,2.278819,2.30713,13121147,20187417,7066270,4.531888434890744,53.85405711863452,4.180125479070011,True,0.7893180000000002,0.165761
Hop40Rep2-19_random30_tdg_impact_w5,Hop40Rep2-19,40,2,19,2048,random,30,0,614,45,tdg_impact_reroute,5,169044447,153146248,0.849218,0.023052,0.21756,2.203792,3.293622,4169280.91694,4214534.84082,110733,110733,155923300,0.028311,2.278819,2.30713,13121147,15898199,2777052,1.7810372150922922,21.164704579561526,1.6427939806860383,True,0.9864920000000001,0.189249
Hop40Rep2-19_random30_tdg_impact_w50,Hop40Rep2-19,40,2,19,2048,random,30,0,614,45,tdg_impact_reroute,50,169044447,147502887,0.849218,0.023052,0.187761,2.042699,3.10273,4169280.91694,4214534.84082,110733,110733,155923300,0.028311,2.278819,2.30713,13121147,21541560,8420413,5.400355815968492,64.17436676839304,4.981182848319176,True,0.7956000000000003,0.15945
Hop40Rep4-0_random30_tdg_impact_w0,Hop40Rep4-0,40,4,0,4096,random,30,0,1228,45,tdg_impact_reroute,0,460985702,374917679,1.614721,0.02363,0.319995,8.262552,10.220898,6264373.89414,6362971.80347,107363,107363,374917679,0.038092,8.553678,8.59177,86068023,86068023,0,0.0,0.0,0.0,False,1.6291279999999997,0.28190299999999996
Hop40Rep4-0_random30_tdg_impact_w100,Hop40Rep4-0,40,4,0,4096,random,30,0,1228,45,tdg_impact_reroute,100,460985702,369830088,1.614721,0.02363,0.174121,7.850651,9.663123,6264373.89414,6362971.80347,107363,107363,374917679,0.038092,8.553678,8.59177,86068023,91155614,5087591,1.3569888231384255,5.911127992332298,1.1036331447867769,True,1.0713530000000002,0.136029
Hop40Rep4-0_random30_tdg_impact_w15,Hop40Rep4-0,40,4,0,4096,random,30,0,1228,45,tdg_impact_reroute,15,460985702,370778475,1.614721,0.02363,0.21744,8.006843,9.862634,6264373.89414,6362971.80347,107363,107363,374917679,0.038092,8.553678,8.59177,86068023,90207227,4139204,1.104030092963421,4.8092239785733195,0.897902902854024,True,1.2708639999999995,0.179348
Hop40Rep4-0_random30_tdg_impact_w30,Hop40Rep4-0,40,4,0,4096,random,30,0,1228,45,tdg_impact_reroute,30,460985702,368544229,1.614721,0.02363,0.195648,7.835429,9.669428,6264373.89414,6362971.80347,107363,107363,374917679,0.038092,8.553678,8.59177,86068023,92441473,6373450,1.6999598463853713,7.405131171654773,1.3825699956307973,True,1.0776579999999996,0.15755599999999997
Hop40Rep4-0_random30_tdg_impact_w5,Hop40Rep4-0,40,4,0,4096,random,30,0,1228,45,tdg_impact_reroute,5,460985702,370726096,1.614721,0.02363,0.26971,8.160233,10.068294,6264373.89414,6362971.80347,107363,107363,374917679,0.038092,8.553678,8.59177,86068023,90259606,4191583,1.1180008932040786,4.870081656226727,0.909265294306243,True,1.4765239999999995,0.231618
Hop40Rep4-0_random30_tdg_impact_w50,Hop40Rep4-0,40,4,0,4096,random,30,0,1228,45,tdg_impact_reroute,50,460985702,369508488,1.614721,0.02363,0.190312,7.839181,9.667844,6264373.89414,6362971.80347,107363,107363,374917679,0.038092,8.553678,8.59177,86068023,91477214,5409191,1.442767653536018,6.284785930310028,1.17339669680254,True,1.0760740000000002,0.15222000000000002
Hop40Rep4-1_random30_tdg_impact_w0,Hop40Rep4-1,40,4,1,4096,random,30,0,1228,45,tdg_impact_reroute,0,672406056,574672219,3.057263,0.035006,0.289417,17.291364,20.67305,14940708.316,14951418.7349,159960,159960,574672219,0.04042,17.989808,18.030228,97733837,97733837,0,0.0,0.0,0.0,False,2.642821999999999,0.24899699999999997
Hop40Rep4-1_random30_tdg_impact_w100,Hop40Rep4-1,40,4,1,4096,random,30,0,1228,45,tdg_impact_reroute,100,672406056,535387032,3.057263,0.035006,0.241139,16.432511,19.765919,14940708.316,14951418.7349,159960,159960,574672219,0.04042,17.989808,18.030228,97733837,137019024,39285187,6.836103382265639,40.19609605627169,5.842479651908429,True,1.7356909999999992,0.20071899999999998
Hop40Rep4-1_random30_tdg_impact_w15,Hop40Rep4-1,40,4,1,4096,random,30,0,1228,45,tdg_impact_reroute,15,672406056,565723409,3.057263,0.035006,0.267247,17.307966,20.667482,14940708.316,14951418.7349,159960,159960,574672219,0.04042,17.989808,18.030228,97733837,106682647,8948810,1.5572024719712438,9.156306837722948,1.3308639802018678,True,2.6372539999999987,0.226827
Hop40Rep4-1_random30_tdg_impact_w30,Hop40Rep4-1,40,4,1,4096,random,30,0,1228,45,tdg_impact_reroute,30,672406056,565027747,3.057263,0.035006,0.264415,17.362897,20.719581,14940708.316,14951418.7349,159960,159960,574672219,0.04042,17.989808,18.030228,97733837,107378309,9644472,1.678256174760381,9.868099213172199,1.4343225962854802,True,2.6893530000000005,0.223995
Hop40Rep4-1_random30_tdg_impact_w5,Hop40Rep4-1,40,4,1,4096,random,30,0,1228,45,tdg_impact_reroute,5,672406056,571958763,3.057263,0.035006,0.280465,17.169656,20.54239,14940708.316,14951418.7349,159960,159960,574672219,0.04042,17.989808,18.030228,97733837,100447293,2713456,0.47217455625778215,2.77637314086011,0.4035442536228436,True,2.512162,0.240045
Hop40Rep4-1_random30_tdg_impact_w50,Hop40Rep4-1,40,4,1,4096,random,30,0,1228,45,tdg_impact_reroute,50,672406056,564356519,3.057263,0.035006,0.260309,17.709426,21.062004,14940708.316,14951418.7349,159960,159960,574672219,0.04042,17.989808,18.030228,97733837,108049537,10315700,1.7950580624813535,10.554891035333034,1.5341473961977523,True,3.0317760000000007,0.219889
Hop40Rep4-2_random30_tdg_impact_w0,Hop40Rep4-2,40,4,2,4096,random,30,0,1228,45,tdg_impact_reroute,0,582427736,519678330,2.368732,0.033187,0.545951,13.784996,16.732866,9745011.72231,10064699.1184,149829,149829,519678330,0.034762,13.920295,13.955057,62749406,62749406,0,0.0,0.0,0.0,False,2.7778090000000013,0.511189
Hop40Rep4-2_random30_tdg_impact_w100,Hop40Rep4-2,40,4,2,4096,random,30,0,1228,45,tdg_impact_reroute,100,582427736,512280146,2.368732,0.033187,0.365426,13.970797,16.738142,9745011.72231,10064699.1184,149829,149829,519678330,0.034762,13.920295,13.955057,62749406,70147590,7398184,1.4236083309457988,11.790046267529608,1.270232089359151,True,2.783085,0.33066399999999996
Hop40Rep4-2_random30_tdg_impact_w15,Hop40Rep4-2,40,4,2,4096,random,30,0,1228,45,tdg_impact_reroute,15,582427736,517344806,2.368732,0.033187,0.453666,13.881246,16.736831,9745011.72231,10064699.1184,149829,149829,519678330,0.034762,13.920295,13.955057,62749406,65082930,2333524,0.44903238509098503,3.718798549264355,0.4006546831073306,True,2.7817739999999986,0.418904
Hop40Rep4-2_random30_tdg_impact_w30,Hop40Rep4-2,40,4,2,4096,random,30,0,1228,45,tdg_impact_reroute,30,582427736,513786779,2.368732,0.033187,0.397573,13.851366,16.650858,9745011.72231,10064699.1184,149829,149829,519678330,0.034762,13.920295,13.955057,62749406,68640957,5891551,1.1336918743562003,9.389014774100012,1.0115505556898823,True,2.6958009999999994,0.362811
Hop40Rep4-2_random30_tdg_impact_w5,Hop40Rep4-2,40,4,2,4096,random,30,0,1228,45,tdg_impact_reroute,5,582427736,518528907,2.368732,0.033187,0.503348,13.772307,16.677574,9745011.72231,10064699.1184,149829,149829,519678330,0.034762,13.920295,13.955057,62749406,63898829,1149423,0.22117970553053465,1.8317671405526932,0.19735031986869525,True,2.722517,0.468586
Hop40Rep4-2_random30_tdg_impact_w50,Hop40Rep4-2,40,4,2,4096,random,30,0,1228,45,tdg_impact_reroute,50,582427736,514307357,2.368732,0.033187,0.384251,13.984336,16.770506,9745011.72231,10064699.1184,149829,149829,519678330,0.034762,13.920295,13.955057,62749406,68120379,5370973,1.0335187538029535,8.559400546357363,0.922169853531838,True,2.815449000000001,0.349489
Hop40Rep4-3_random30_tdg_impact_w0,Hop40Rep4-3,40,4,3,4096,random,30,0,1228,45,tdg_impact_reroute,0,482555018,440989128,1.842434,0.025773,0.490125,11.537274,13.895606,7437149.45358,7419815.75513,113869,113869,440989128,0.036554,11.808344,11.844898,41565890,41565890,0,0.0,0.0,0.0,False,2.050708,0.45357099999999995
Hop40Rep4-3_random30_tdg_impact_w100,Hop40Rep4-3,40,4,3,4096,random,30,0,1228,45,tdg_impact_reroute,100,482555018,416551766,1.842434,0.025773,0.192036,10.41748,12.477723,7437149.45358,7419815.75513,113869,113869,440989128,0.036554,11.808344,11.844898,41565890,66003252,24437362,5.541488542093945,58.79186515674271,5.0641607875684755,True,0.6328249999999986,0.155482
Hop40Rep4-3_random30_tdg_impact_w15,Hop40Rep4-3,40,4,3,4096,random,30,0,1228,45,tdg_impact_reroute,15,482555018,422568045,1.842434,0.025773,0.392982,11.054857,13.316046,7437149.45358,7419815.75513,113869,113869,440989128,0.036554,11.808344,11.844898,41565890,59986973,18421083,4.177219307773955,44.317787974707144,3.8174057491616424,True,1.4711479999999995,0.35642799999999997
Hop40Rep4-3_random30_tdg_impact_w30,Hop40Rep4-3,40,4,3,4096,random,30,0,1228,45,tdg_impact_reroute,30,482555018,415813625,1.842434,0.025773,0.357326,10.849846,13.075379,7437149.45358,7419815.75513,113869,113869,440989128,0.036554,11.808344,11.844898,41565890,66741393,25175503,5.708871580162856,60.567698658683845,5.217125936093779,True,1.2304809999999993,0.32077199999999995
Hop40Rep4-3_random30_tdg_impact_w5,Hop40Rep4-3,40,4,3,4096,random,30,0,1228,45,tdg_impact_reroute,5,482555018,436877365,1.842434,0.025773,0.454866,11.314084,13.637157,7437149.45358,7419815.75513,113869,113869,440989128,0.036554,11.808344,11.844898,41565890,45677653,4111763,0.9323955487628257,9.892156766040616,0.8520816998322044,True,1.7922589999999996,0.418312
Hop40Rep4-3_random30_tdg_impact_w50,Hop40Rep4-3,40,4,3,4096,random,30,0,1228,45,tdg_impact_reroute,50,482555018,409165678,1.842434,0.025773,0.287802,10.330113,12.486122,7437149.45358,7419815.75513,113869,113869,440989128,0.036554,11.808344,11.844898,41565890,73389340,31823450,7.2163797199100115,76.56145459654539,6.594781695959901,True,0.6412239999999994,0.251248
Hop40Rep4-4_random30_tdg_impact_w0,Hop40Rep4-4,40,4,4,4096,random,30,0,1228,45,tdg_impact_reroute,0,436421680,399249732,1.660749,0.033637,0.468001,7.46009,9.622477,3833304.98534,3913266.06714,157763,157763,399249732,0.037509,7.47208,7.509589,37171948,37171948,0,0.0,0.0,0.0,False,2.112888,0.430492
Hop40Rep4-4_random30_tdg_impact_w100,Hop40Rep4-4,40,4,4,4096,random,30,0,1228,45,tdg_impact_reroute,100,436421680,368131812,1.660749,0.033637,0.255831,6.638321,8.588538,3833304.98534,3913266.06714,157763,157763,399249732,0.037509,7.47208,7.509589,37171948,68289868,31117920,7.794099157967625,83.71344972289319,7.130241559035289,True,1.0789489999999997,0.21832199999999996
Hop40Rep4-4_random30_tdg_impact_w15,Hop40Rep4-4,40,4,4,4096,random,30,0,1228,45,tdg_impact_reroute,15,436421680,381351959,1.660749,0.033637,0.351219,7.060546,9.106151,3833304.98534,3913266.06714,157763,157763,399249732,0.037509,7.47208,7.509589,37171948,55069721,17897773,4.482851600261062,48.14860119787104,4.101027474162145,True,1.5965620000000005,0.31371
Hop40Rep4-4_random30_tdg_impact_w30,Hop40Rep4-4,40,4,4,4096,random,30,0,1228,45,tdg_impact_reroute,30,436421680,365837705,1.660749,0.033637,0.295197,6.480297,8.46988,3833304.98534,3913266.06714,157763,157763,399249732,0.037509,7.47208,7.509589,37171948,70583975,33412027,8.36870367642476,89.88505794746081,7.6559044912709195,True,0.9602909999999998,0.257688
Hop40Rep4-4_random30_tdg_impact_w5,Hop40Rep4-4,40,4,4,4096,random,30,0,1228,45,tdg_impact_reroute,5,436421680,395383840,1.660749,0.033637,0.412023,7.540914,9.647323,3833304.98534,3913266.06714,157763,157763,399249732,0.037509,7.47208,7.509589,37171948,41037840,3865892,0.9682891909868584,10.40002530940805,0.8858157550743125,True,2.137734,0.37451399999999996
Hop40Rep4-4_random30_tdg_impact_w50,Hop40Rep4-4,40,4,4,4096,random,30,0,1228,45,tdg_impact_reroute,50,436421680,364642840,1.660749,0.033637,0.274794,6.485985,8.455165,3833304.98534,3913266.06714,157763,157763,399249732,0.037509,7.47208,7.509589,37171948,71778840,34606892,8.667981272433265,93.09948458983102,7.9296913022286155,True,0.9455759999999991,0.23728499999999997
Hop40Rep4-5_random30_tdg_impact_w0,Hop40Rep4-5,40,4,5,4096,random,30,0,1228,45,tdg_impact_reroute,0,682106836,569948257,3.138018,0.042225,1.164231,13.477835,17.822309,5824505.4715,5901478.08203,221422,221422,569948257,0.502211,13.586507,14.088718,112158579,112158579,0,0.0,0.0,0.0,False,3.7335910000000005,0.66202
Hop40Rep4-5_random30_tdg_impact_w100,Hop40Rep4-5,40,4,5,4096,random,30,0,1228,45,tdg_impact_reroute,100,682106836,545518550,3.138018,0.042225,1.002923,11.467119,15.650285,5824505.4715,5901478.08203,221422,221422,569948257,0.502211,13.586507,14.088718,112158579,136588286,24429707,4.286302607290892,21.781398460834637,3.581507428258643,True,1.5615670000000001,0.500712
Hop40Rep4-5_random30_tdg_impact_w15,Hop40Rep4-5,40,4,5,4096,random,30,0,1228,45,tdg_impact_reroute,15,682106836,548007907,3.138018,0.042225,1.081073,11.966138,16.227454,5824505.4715,5901478.08203,221422,221422,569948257,0.502211,13.586507,14.088718,112158579,134098929,21940350,3.8495336603862973,19.56190083328356,3.216556240465533,True,2.1387360000000015,0.578862
Hop40Rep4-5_random30_tdg_impact_w30,Hop40Rep4-5,40,4,5,4096,random,30,0,1228,45,tdg_impact_reroute,30,682106836,540776998,3.138018,0.042225,1.088023,11.580093,15.848359,5824505.4715,5901478.08203,221422,221422,569948257,0.502211,13.586507,14.088718,112158579,141329838,29171259,5.118229355336023,26.00894132226836,4.276640763647178,True,1.7596410000000002,0.585812
Hop40Rep4-5_random30_tdg_impact_w5,Hop40Rep4-5,40,4,5,4096,random,30,0,1228,45,tdg_impact_reroute,5,682106836,552567808,3.138018,0.042225,1.104862,12.363937,16.649042,5824505.4715,5901478.08203,221422,221422,569948257,0.502211,13.586507,14.088718,112158579,129539028,17380449,3.049478402036766,15.49631704945192,2.5480537773117993,True,2.5603240000000014,0.602651
Hop40Rep4-5_random30_tdg_impact_w50,Hop40Rep4-5,40,4,5,4096,random,30,0,1228,45,tdg_impact_reroute,50,682106836,544478009,3.138018,0.042225,1.027549,11.296561,15.504353,5824505.4715,5901478.08203,221422,221422,569948257,0.502211,13.586507,14.088718,112158579,137628827,25470248,4.468870232899054,22.709139351703094,3.734055525577521,True,1.415635,0.5253380000000001
Hop40Rep4-6_random30_tdg_impact_w0,Hop40Rep4-6,40,4,6,4096,random,30,0,1228,45,tdg_impact_reroute,0,513597388,501459984,2.366146,0.024591,1.322856,13.76799,17.481583,6453607.11808,6545360.25024,123350,123350,501459984,0.30299,13.80169,14.10468,12137404,12137404,0,0.0,0.0,0.0,False,3.3769030000000004,1.019866
Hop40Rep4-6_random30_tdg_impact_w100,Hop40Rep4-6,40,4,6,4096,random,30,0,1228,45,tdg_impact_reroute,100,513597388,499354419,2.366146,0.024591,1.109414,12.983804,16.483955,6453607.11808,6545360.25024,123350,123350,501459984,0.30299,13.80169,14.10468,12137404,14242969,2105565,0.41988694356118356,17.34773762165287,0.40996411765240515,True,2.3792750000000016,0.8064239999999999
Hop40Rep4-6_random30_tdg_impact_w15,Hop40Rep4-6,40,4,6,4096,random,30,0,1228,45,tdg_impact_reroute,15,513597388,498976638,2.366146,0.024591,1.261,13.80828,17.460017,6453607.11808,6545360.25024,123350,123350,501459984,0.30299,13.80169,14.10468,12137404,14620750,2483346,0.4952231642076549,20.460273053447015,0.48351998238744937,True,3.3553370000000005,0.9580099999999999
Hop40Rep4-6_random30_tdg_impact_w30,Hop40Rep4-6,40,4,6,4096,random,30,0,1228,45,tdg_impact_reroute,30,513597388,498409403,2.366146,0.024591,1.223534,13.24995,16.864221,6453607.11808,6545360.25024,123350,123350,501459984,0.30299,13.80169,14.10468,12137404,15187985,3050581,0.6083398670550749,25.133718874316124,0.5939634957800837,True,2.7595410000000005,0.9205439999999999
