run_id,dataset,hop,rep,seed,query_count,selection_method,selection_fraction,random_seed,selected_count,lambda,reroute_method,impact_weight,total_before,total_after,tdg_prepare_sec,reroute_sec,evaluate_after_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count
Hop10Rep4-14_random10_tdg_impact_w30,Hop10Rep4-14,10,4,14,4096,random,10,0,409,45,tdg_impact_reroute,30,133324465,125522533,0.391069,0.055476,2.482722,22615078779.8,21528755858.9,33864,33864
Hop10Rep4-14_random10_tdg_impact_w50,Hop10Rep4-14,10,4,14,4096,random,10,0,409,45,tdg_impact_reroute,50,133324465,125640427,0.391069,0.055354,2.488159,22615078779.8,21528755858.9,33864,33864
Hop10Rep4-14_random10_tdg_impact_w100,Hop10Rep4-14,10,4,14,4096,random,10,0,409,45,tdg_impact_reroute,100,133324465,126002675,0.391069,0.058002,2.488954,22615078779.8,21528755858.9,33864,33864
Hop10Rep4-15_random10_normal_td_dijkstra,Hop10Rep4-15,10,4,15,4096,random,10,0,409,45,normal_td_dijkstra,-1,132597653,133857989,0,0.010783,3.243987,30701523881.5,27659596909.1,36554,36554
Hop10Rep4-15_random10_tdg_impact_w0,Hop10Rep4-15,10,4,15,4096,random,10,0,409,45,tdg_impact_reroute,0,132597653,133857989,0.444285,0.100454,3.214717,30701523881.5,27659596909.1,36554,36554
Hop10Rep4-15_random10_tdg_impact_w5,Hop10Rep4-15,10,4,15,4096,random,10,0,409,45,tdg_impact_reroute,5,132597653,133936110,0.444285,0.08053,3.256505,30701523881.5,27659596909.1,36554,36554
Hop10Rep4-15_random10_tdg_impact_w15,Hop10Rep4-15,10,4,15,4096,random,10,0,409,45,tdg_impact_reroute,15,132597653,133664810,0.444285,0.084277,3.221569,30701523881.5,27659596909.1,36554,36554
Hop10Rep4-15_random10_tdg_impact_w30,Hop10Rep4-15,10,4,15,4096,random,10,0,409,45,tdg_impact_reroute,30,132597653,133197770,0.444285,0.097214,3.146384,30701523881.5,27659596909.1,36554,36554
Hop10Rep4-15_random10_tdg_impact_w50,Hop10Rep4-15,10,4,15,4096,random,10,0,409,45,tdg_impact_reroute,50,132597653,134339224,0.444285,0.070559,3.125481,30701523881.5,27659596909.1,36554,36554
Hop10Rep4-15_random10_tdg_impact_w100,Hop10Rep4-15,10,4,15,4096,random,10,0,409,45,tdg_impact_reroute,100,132597653,139466764,0.444285,0.072491,3.223616,30701523881.5,27659596909.1,36554,36554
Hop10Rep4-16_random10_normal_td_dijkstra,Hop10Rep4-16,10,4,16,4096,random,10,0,409,45,normal_td_dijkstra,-1,113649022,109216540,0,0.0249,1.926957,3744706655.44,3392050113.67,33279,33279
Hop10Rep4-16_random10_tdg_impact_w0,Hop10Rep4-16,10,4,16,4096,random,10,0,409,45,tdg_impact_reroute,0,113649022,109216540,0.337176,0.069035,1.903171,3744706655.44,3392050113.67,33279,33279
Hop10Rep4-16_random10_tdg_impact_w5,Hop10Rep4-16,10,4,16,4096,random,10,0,409,45,tdg_impact_reroute,5,113649022,107215713,0.337176,0.05771,1.873271,3744706655.44,3392050113.67,33279,33279
Hop10Rep4-16_random10_tdg_impact_w15,Hop10Rep4-16,10,4,16,4096,random,10,0,409,45,tdg_impact_reroute,15,113649022,108388509,0.337176,0.065305,1.926245,3744706655.44,3392050113.67,33279,33279
Hop10Rep4-16_random10_tdg_impact_w30,Hop10Rep4-16,10,4,16,4096,random,10,0,409,45,tdg_impact_reroute,30,113649022,108258904,0.337176,0.065151,1.889307,3744706655.44,3392050113.67,33279,33279
Hop10Rep4-16_random10_tdg_impact_w50,Hop10Rep4-16,10,4,16,4096,random,10,0,409,45,tdg_impact_reroute,50,113649022,108457249,0.337176,0.049603,1.889321,3744706655.44,3392050113.67,33279,33279
Hop10Rep4-16_random10_tdg_impact_w100,Hop10Rep4-16,10,4,16,4096,random,10,0,409,45,tdg_impact_reroute,100,113649022,108845640,0.337176,0.049424,1.899133,3744706655.44,3392050113.67,33279,33279
Hop10Rep4-17_random10_normal_td_dijkstra,Hop10Rep4-17,10,4,17,4096,random,10,0,409,45,normal_td_dijkstra,-1,144229318,139744859,0,0.013267,2.644983,3.94877160925e+14,5.42678036761e+14,39963,39963
Hop10Rep4-17_random10_tdg_impact_w0,Hop10Rep4-17,10,4,17,4096,random,10,0,409,45,tdg_impact_reroute,0,144229318,139744859,0.432325,0.118646,2.613286,3.94877160925e+14,5.42678036761e+14,39963,39963
Hop10Rep4-17_random10_tdg_impact_w5,Hop10Rep4-17,10,4,17,4096,random,10,0,409,45,tdg_impact_reroute,5,144229318,141880602,0.432325,0.061482,2.602912,3.94877160925e+14,5.42678036761e+14,39963,39963
Hop10Rep4-17_random10_tdg_impact_w15,Hop10Rep4-17,10,4,17,4096,random,10,0,409,45,tdg_impact_reroute,15,144229318,141764766,0.432325,0.073399,2.628136,3.94877160925e+14,5.42678036761e+14,39963,39963
Hop10Rep4-17_random10_tdg_impact_w30,Hop10Rep4-17,10,4,17,4096,random,10,0,409,45,tdg_impact_reroute,30,144229318,141984608,0.432325,0.064492,2.579546,3.94877160925e+14,5.42678036761e+14,39963,39963
Hop10Rep4-17_random10_tdg_impact_w50,Hop10Rep4-17,10,4,17,4096,random,10,0,409,45,tdg_impact_reroute,50,144229318,142443586,0.432325,0.06456,2.579524,3.94877160925e+14,5.42678036761e+14,39963,39963
Hop10Rep4-17_random10_tdg_impact_w100,Hop10Rep4-17,10,4,17,4096,random,10,0,409,45,tdg_impact_reroute,100,144229318,145258286,0.432325,0.072064,2.593045,3.94877160925e+14,5.42678036761e+14,39963,39963
Hop10Rep4-18_random10_normal_td_dijkstra,Hop10Rep4-18,10,4,18,4096,random,10,0,409,45,normal_td_dijkstra,-1,129989088,127950172,0,0.012432,2.978602,5.54470910032e+12,4.94012104612e+12,21032,21032
Hop10Rep4-18_random10_tdg_impact_w0,Hop10Rep4-18,10,4,18,4096,random,10,0,409,45,tdg_impact_reroute,0,129989088,127950172,0.347905,0.209357,2.961204,5.54470910032e+12,4.94012104612e+12,21032,21032
Hop10Rep4-18_random10_tdg_impact_w5,Hop10Rep4-18,10,4,18,4096,random,10,0,409,45,tdg_impact_reroute,5,129989088,131355787,0.347905,0.130074,2.905937,5.54470910032e+12,4.94012104612e+12,21032,21032
Hop10Rep4-18_random10_tdg_impact_w15,Hop10Rep4-18,10,4,18,4096,random,10,0,409,45,tdg_impact_reroute,15,129989088,131476425,0.347905,0.128645,2.902672,5.54470910032e+12,4.94012104612e+12,21032,21032
Hop10Rep4-18_random10_tdg_impact_w30,Hop10Rep4-18,10,4,18,4096,random,10,0,409,45,tdg_impact_reroute,30,129989088,131584641,0.347905,0.123541,2.904377,5.54470910032e+12,4.94012104612e+12,21032,21032
Hop10Rep4-18_random10_tdg_impact_w50,Hop10Rep4-18,10,4,18,4096,random,10,0,409,45,tdg_impact_reroute,50,129989088,131581026,0.347905,0.123919,2.906151,5.54470910032e+12,4.94012104612e+12,21032,21032
Hop10Rep4-18_random10_tdg_impact_w100,Hop10Rep4-18,10,4,18,4096,random,10,0,409,45,tdg_impact_reroute,100,129989088,131582232,0.347905,0.124603,2.904527,5.54470910032e+12,4.94012104612e+12,21032,21032
Hop10Rep4-19_random10_normal_td_dijkstra,Hop10Rep4-19,10,4,19,4096,random,10,0,409,45,normal_td_dijkstra,-1,132300937,128203797,0,0.013221,2.308653,42315283139.8,50462183187.7,32612,32612
Hop10Rep4-19_random10_tdg_impact_w0,Hop10Rep4-19,10,4,19,4096,random,10,0,409,45,tdg_impact_reroute,0,132300937,128203797,0.375928,0.067619,2.30763,42315283139.8,50462183187.7,32612,32612
Hop10Rep4-19_random10_tdg_impact_w5,Hop10Rep4-19,10,4,19,4096,random,10,0,409,45,tdg_impact_reroute,5,132300937,126547592,0.375928,0.061955,2.29231,42315283139.8,50462183187.7,32612,32612
Hop10Rep4-19_random10_tdg_impact_w15,Hop10Rep4-19,10,4,19,4096,random,10,0,409,45,tdg_impact_reroute,15,132300937,126445197,0.375928,0.059485,2.28811,42315283139.8,50462183187.7,32612,32612
Hop10Rep4-19_random10_tdg_impact_w30,Hop10Rep4-19,10,4,19,4096,random,10,0,409,45,tdg_impact_reroute,30,132300937,126226462,0.375928,0.057799,2.275985,42315283139.8,50462183187.7,32612,32612
Hop10Rep4-19_random10_tdg_impact_w50,Hop10Rep4-19,10,4,19,4096,random,10,0,409,45,tdg_impact_reroute,50,132300937,126474541,0.375928,0.057572,2.276041,42315283139.8,50462183187.7,32612,32612
Hop10Rep4-19_random10_tdg_impact_w100,Hop10Rep4-19,10,4,19,4096,random,10,0,409,45,tdg_impact_reroute,100,132300937,127042242,0.375928,0.058067,2.279521,42315283139.8,50462183187.7,32612,32612
Hop20Rep1-0_random10_normal_td_dijkstra,Hop20Rep1-0,20,1,0,1024,random,10,0,102,45,normal_td_dijkstra,-1,61370530,58174931,0,0.010883,1.461598,119168045.196,106528012.929,21681,21681
Hop20Rep1-0_random10_tdg_impact_w0,Hop20Rep1-0,20,1,0,1024,random,10,0,102,45,tdg_impact_reroute,0,61370530,58174931,0.242284,0.043329,1.458439,119168045.196,106528012.929,21681,21681
Hop20Rep1-0_random10_tdg_impact_w5,Hop20Rep1-0,20,1,0,1024,random,10,0,102,45,tdg_impact_reroute,5,61370530,57660928,0.242284,0.036205,1.431256,119168045.196,106528012.929,21681,21681
Hop20Rep1-0_random10_tdg_impact_w15,Hop20Rep1-0,20,1,0,1024,random,10,0,102,45,tdg_impact_reroute,15,61370530,57518241,0.242284,0.037082,1.409782,119168045.196,106528012.929,21681,21681
Hop20Rep1-0_random10_tdg_impact_w30,Hop20Rep1-0,20,1,0,1024,random,10,0,102,45,tdg_impact_reroute,30,61370530,57570149,0.242284,0.036056,1.405742,119168045.196,106528012.929,21681,21681
Hop20Rep1-0_random10_tdg_impact_w50,Hop20Rep1-0,20,1,0,1024,random,10,0,102,45,tdg_impact_reroute,50,61370530,57654824,0.242284,0.03588,1.409516,119168045.196,106528012.929,21681,21681
Hop20Rep1-0_random10_tdg_impact_w100,Hop20Rep1-0,20,1,0,1024,random,10,0,102,45,tdg_impact_reroute,100,61370530,57672729,0.242284,0.03226,1.411613,119168045.196,106528012.929,21681,21681
Hop20Rep1-1_random10_normal_td_dijkstra,Hop20Rep1-1,20,1,1,1024,random,10,0,102,45,normal_td_dijkstra,-1,58798641,51727476,0,0.007847,0.800059,32314732.1569,30399192.0732,24820,24820
Hop20Rep1-1_random10_tdg_impact_w0,Hop20Rep1-1,20,1,1,1024,random,10,0,102,45,tdg_impact_reroute,0,58798641,51727476,0.202614,0.040895,0.800188,32314732.1569,30399192.0732,24820,24820
Hop20Rep1-1_random10_tdg_impact_w5,Hop20Rep1-1,20,1,1,1024,random,10,0,102,45,tdg_impact_reroute,5,58798641,48320556,0.202614,0.038446,0.749285,32314732.1569,30399192.0732,24820,24820
Hop20Rep1-1_random10_tdg_impact_w15,Hop20Rep1-1,20,1,1,1024,random,10,0,102,45,tdg_impact_reroute,15,58798641,49275790,0.202614,0.038591,0.766004,32314732.1569,30399192.0732,24820,24820
Hop20Rep1-1_random10_tdg_impact_w30,Hop20Rep1-1,20,1,1,1024,random,10,0,102,45,tdg_impact_reroute,30,58798641,48877588,0.202614,0.034852,0.757569,32314732.1569,30399192.0732,24820,24820
Hop20Rep1-1_random10_tdg_impact_w50,Hop20Rep1-1,20,1,1,1024,random,10,0,102,45,tdg_impact_reroute,50,58798641,48348631,0.202614,0.036226,0.748435,32314732.1569,30399192.0732,24820,24820
Hop20Rep1-1_random10_tdg_impact_w100,Hop20Rep1-1,20,1,1,1024,random,10,0,102,45,tdg_impact_reroute,100,58798641,49692379,0.202614,0.034986,0.759894,32314732.1569,30399192.0732,24820,24820
Hop20Rep1-2_random10_normal_td_dijkstra,Hop20Rep1-2,20,1,2,1024,random,10,0,102,45,normal_td_dijkstra,-1,36432327,34865997,0,0.005054,0.444182,10869224.2255,10607917.1543,23727,23727
Hop20Rep1-2_random10_tdg_impact_w0,Hop20Rep1-2,20,1,2,1024,random,10,0,102,45,tdg_impact_reroute,0,36432327,34865997,0.166945,0.044283,0.451444,10869224.2255,10607917.1543,23727,23727
Hop20Rep1-2_random10_tdg_impact_w5,Hop20Rep1-2,20,1,2,1024,random,10,0,102,45,tdg_impact_reroute,5,36432327,34492688,0.166945,0.040407,0.437008,10869224.2255,10607917.1543,23727,23727
Hop20Rep1-2_random10_tdg_impact_w15,Hop20Rep1-2,20,1,2,1024,random,10,0,102,45,tdg_impact_reroute,15,36432327,33564927,0.166945,0.034153,0.429116,10869224.2255,10607917.1543,23727,23727
Hop20Rep1-2_random10_tdg_impact_w30,Hop20Rep1-2,20,1,2,1024,random,10,0,102,45,tdg_impact_reroute,30,36432327,33640261,0.166945,0.038127,0.429523,10869224.2255,10607917.1543,23727,23727
Hop20Rep1-2_random10_tdg_impact_w50,Hop20Rep1-2,20,1,2,1024,random,10,0,102,45,tdg_impact_reroute,50,36432327,33769560,0.166945,0.037323,0.428249,10869224.2255,10607917.1543,23727,23727
Hop20Rep1-2_random10_tdg_impact_w100,Hop20Rep1-2,20,1,2,1024,random,10,0,102,45,tdg_impact_reroute,100,36432327,33826366,0.166945,0.037408,0.428201,10869224.2255,10607917.1543,23727,23727
Hop20Rep1-3_random10_normal_td_dijkstra,Hop20Rep1-3,20,1,3,1024,random,10,0,102,45,normal_td_dijkstra,-1,44243807,41003693,0,0.010443,0.59784,23437332.6176,24571395.6689,21248,21248
Hop20Rep1-3_random10_tdg_impact_w0,Hop20Rep1-3,20,1,3,1024,random,10,0,102,45,tdg_impact_reroute,0,44243807,41003693,0.171823,0.03967,0.593634,23437332.6176,24571395.6689,21248,21248
Hop20Rep1-3_random10_tdg_impact_w5,Hop20Rep1-3,20,1,3,1024,random,10,0,102,45,tdg_impact_reroute,5,44243807,39232548,0.171823,0.035105,0.551985,23437332.6176,24571395.6689,21248,21248
Hop20Rep1-3_random10_tdg_impact_w15,Hop20Rep1-3,20,1,3,1024,random,10,0,102,45,tdg_impact_reroute,15,44243807,38831957,0.171823,0.035801,0.545382,23437332.6176,24571395.6689,21248,21248
Hop20Rep1-3_random10_tdg_impact_w30,Hop20Rep1-3,20,1,3,1024,random,10,0,102,45,tdg_impact_reroute,30,44243807,38930390,0.171823,0.033953,0.5758,23437332.6176,24571395.6689,21248,21248
Hop20Rep1-3_random10_tdg_impact_w50,Hop20Rep1-3,20,1,3,1024,random,10,0,102,45,tdg_impact_reroute,50,44243807,38934524,0.171823,0.039516,0.552099,23437332.6176,24571395.6689,21248,21248
Hop20Rep1-3_random10_tdg_impact_w100,Hop20Rep1-3,20,1,3,1024,random,10,0,102,45,tdg_impact_reroute,100,44243807,38952999,0.171823,0.036452,0.545713,23437332.6176,24571395.6689,21248,21248
Hop20Rep1-4_random10_normal_td_dijkstra,Hop20Rep1-4,20,1,4,1024,random,10,0,102,45,normal_td_dijkstra,-1,41765029,40014010,0,0.009379,0.62866,17315416.6569,17239926.917,18662,18662
Hop20Rep1-4_random10_tdg_impact_w0,Hop20Rep1-4,20,1,4,1024,random,10,0,102,45,tdg_impact_reroute,0,41765029,40014010,0.156587,0.048406,0.622102,17315416.6569,17239926.917,18662,18662
Hop20Rep1-4_random10_tdg_impact_w5,Hop20Rep1-4,20,1,4,1024,random,10,0,102,45,tdg_impact_reroute,5,41765029,39390779,0.156587,0.03796,0.607256,17315416.6569,17239926.917,18662,18662
Hop20Rep1-4_random10_tdg_impact_w15,Hop20Rep1-4,20,1,4,1024,random,10,0,102,45,tdg_impact_reroute,15,41765029,39491944,0.156587,0.037292,0.598789,17315416.6569,17239926.917,18662,18662
Hop20Rep1-4_random10_tdg_impact_w30,Hop20Rep1-4,20,1,4,1024,random,10,0,102,45,tdg_impact_reroute,30,41765029,39572895,0.156587,0.031947,0.593883,17315416.6569,17239926.917,18662,18662
Hop20Rep1-4_random10_tdg_impact_w50,Hop20Rep1-4,20,1,4,1024,random,10,0,102,45,tdg_impact_reroute,50,41765029,39624658,0.156587,0.032277,0.592303,17315416.6569,17239926.917,18662,18662
Hop20Rep1-4_random10_tdg_impact_w100,Hop20Rep1-4,20,1,4,1024,random,10,0,102,45,tdg_impact_reroute,100,41765029,39685767,0.156587,0.033571,0.59225,17315416.6569,17239926.917,18662,18662
Hop20Rep1-5_random10_normal_td_dijkstra,Hop20Rep1-5,20,1,5,1024,random,10,0,102,45,normal_td_dijkstra,-1,39126666,37398434,0,0.011164,0.493758,6580448.84314,6483995.8623,32173,32173
Hop20Rep1-5_random10_tdg_impact_w0,Hop20Rep1-5,20,1,5,1024,random,10,0,102,45,tdg_impact_reroute,0,39126666,37398434,0.22058,0.051476,0.476175,6580448.84314,6483995.8623,32173,32173
Hop20Rep1-5_random10_tdg_impact_w5,Hop20Rep1-5,20,1,5,1024,random,10,0,102,45,tdg_impact_reroute,5,39126666,37102730,0.22058,0.042622,0.453753,6580448.84314,6483995.8623,32173,32173
Hop20Rep1-5_random10_tdg_impact_w15,Hop20Rep1-5,20,1,5,1024,random,10,0,102,45,tdg_impact_reroute,15,39126666,37371461,0.22058,0.039694,0.453861,6580448.84314,6483995.8623,32173,32173
Hop20Rep1-5_random10_tdg_impact_w30,Hop20Rep1-5,20,1,5,1024,random,10,0,102,45,tdg_impact_reroute,30,39126666,37322212,0.22058,0.040209,0.45945,6580448.84314,6483995.8623,32173,32173
Hop20Rep1-5_random10_tdg_impact_w50,Hop20Rep1-5,20,1,5,1024,random,10,0,102,45,tdg_impact_reroute,50,39126666,37438960,0.22058,0.041288,0.462638,6580448.84314,6483995.8623,32173,32173
Hop20Rep1-5_random10_tdg_impact_w100,Hop20Rep1-5,20,1,5,1024,random,10,0,102,45,tdg_impact_reroute,100,39126666,37476711,0.22058,0.044133,0.458836,6580448.84314,6483995.8623,32173,32173
Hop20Rep1-6_random10_normal_td_dijkstra,Hop20Rep1-6,20,1,6,1024,random,10,0,102,45,normal_td_dijkstra,-1,45648586,44220072,0,0.013426,0.637576,19712827.5,19082080.5469,21002,21002
Hop20Rep1-6_random10_tdg_impact_w0,Hop20Rep1-6,20,1,6,1024,random,10,0,102,45,tdg_impact_reroute,0,45648586,44220072,0.165196,0.05607,0.624033,19712827.5,19082080.5469,21002,21002
Hop20Rep1-6_random10_tdg_impact_w5,Hop20Rep1-6,20,1,6,1024,random,10,0,102,45,tdg_impact_reroute,5,45648586,43749884,0.165196,0.048301,0.607,19712827.5,19082080.5469,21002,21002
Hop20Rep1-6_random10_tdg_impact_w15,Hop20Rep1-6,20,1,6,1024,random,10,0,102,45,tdg_impact_reroute,15,45648586,43754861,0.165196,0.051245,0.60318,19712827.5,19082080.5469,21002,21002
Hop20Rep1-6_random10_tdg_impact_w30,Hop20Rep1-6,20,1,6,1024,random,10,0,102,45,tdg_impact_reroute,30,45648586,43651972,0.165196,0.055663,0.602691,19712827.5,19082080.5469,21002,21002
Hop20Rep1-6_random10_tdg_impact_w50,Hop20Rep1-6,20,1,6,1024,random,10,0,102,45,tdg_impact_reroute,50,45648586,43672592,0.165196,0.056438,0.599077,19712827.5,19082080.5469,21002,21002
Hop20Rep1-6_random10_tdg_impact_w100,Hop20Rep1-6,20,1,6,1024,random,10,0,102,45,tdg_impact_reroute,100,45648586,43758291,0.165196,0.0621,0.599819,19712827.5,19082080.5469,21002,21002
Hop20Rep1-7_random10_normal_td_dijkstra,Hop20Rep1-7,20,1,7,1024,random,10,0,102,45,normal_td_dijkstra,-1,38591808,36421015,0,0.012175,0.589213,16244121.7255,16111698.543,22267,22267
Hop20Rep1-7_random10_tdg_impact_w0,Hop20Rep1-7,20,1,7,1024,random,10,0,102,45,tdg_impact_reroute,0,38591808,36421015,0.169934,0.04518,0.586785,16244121.7255,16111698.543,22267,22267
Hop20Rep1-7_random10_tdg_impact_w5,Hop20Rep1-7,20,1,7,1024,random,10,0,102,45,tdg_impact_reroute,5,38591808,35489147,0.169934,0.038967,0.557544,16244121.7255,16111698.543,22267,22267
Hop20Rep1-7_random10_tdg_impact_w15,Hop20Rep1-7,20,1,7,1024,random,10,0,102,45,tdg_impact_reroute,15,38591808,35473588,0.169934,0.036015,0.557066,16244121.7255,16111698.543,22267,22267
Hop20Rep1-7_random10_tdg_impact_w30,Hop20Rep1-7,20,1,7,1024,random,10,0,102,45,tdg_impact_reroute,30,38591808,35464396,0.169934,0.036493,0.568502,16244121.7255,16111698.543,22267,22267
Hop20Rep1-7_random10_tdg_impact_w50,Hop20Rep1-7,20,1,7,1024,random,10,0,102,45,tdg_impact_reroute,50,38591808,35440698,0.169934,0.035715,0.565518,16244121.7255,16111698.543,22267,22267
Hop20Rep1-7_random10_tdg_impact_w100,Hop20Rep1-7,20,1,7,1024,random,10,0,102,45,tdg_impact_reroute,100,38591808,35474161,0.169934,0.03925,0.563783,16244121.7255,16111698.543,22267,22267
Hop20Rep1-8_random10_normal_td_dijkstra,Hop20Rep1-8,20,1,8,1024,random,10,0,102,45,normal_td_dijkstra,-1,43194522,41341487,0,0.013111,0.62529,1074157784.28,1041320176.07,21186,21186
Hop20Rep1-8_random10_tdg_impact_w0,Hop20Rep1-8,20,1,8,1024,random,10,0,102,45,tdg_impact_reroute,0,43194522,41341487,0.165395,0.052556,0.621216,1074157784.28,1041320176.07,21186,21186
Hop20Rep1-8_random10_tdg_impact_w5,Hop20Rep1-8,20,1,8,1024,random,10,0,102,45,tdg_impact_reroute,5,43194522,41102878,0.165395,0.045277,0.598545,1074157784.28,1041320176.07,21186,21186
Hop20Rep1-8_random10_tdg_impact_w15,Hop20Rep1-8,20,1,8,1024,random,10,0,102,45,tdg_impact_reroute,15,43194522,41149823,0.165395,0.04692,0.59718,1074157784.28,1041320176.07,21186,21186
Hop20Rep1-8_random10_tdg_impact_w30,Hop20Rep1-8,20,1,8,1024,random,10,0,102,45,tdg_impact_reroute,30,43194522,42136504,0.165395,0.040734,0.591206,1074157784.28,1041320176.07,21186,21186
Hop20Rep1-8_random10_tdg_impact_w50,Hop20Rep1-8,20,1,8,1024,random,10,0,102,45,tdg_impact_reroute,50,43194522,42564420,0.165395,0.039984,0.589687,1074157784.28,1041320176.07,21186,21186
Hop20Rep1-8_random10_tdg_impact_w100,Hop20Rep1-8,20,1,8,1024,random,10,0,102,45,tdg_impact_reroute,100,43194522,43447809,0.165395,0.034924,0.600041,1074157784.28,1041320176.07,21186,21186
Hop20Rep1-9_random10_normal_td_dijkstra,Hop20Rep1-9,20,1,9,1024,random,10,0,102,45,normal_td_dijkstra,-1,54322429,53872143,0,0.012065,1.247136,42933103.4608,42266458.1748,18530,18530
Hop20Rep1-9_random10_tdg_impact_w0,Hop20Rep1-9,20,1,9,1024,random,10,0,102,45,tdg_impact_reroute,0,54322429,53872143,0.189851,0.100912,1.203136,42933103.4608,42266458.1748,18530,18530
Hop20Rep1-9_random10_tdg_impact_w5,Hop20Rep1-9,20,1,9,1024,random,10,0,102,45,tdg_impact_reroute,5,54322429,53524845,0.189851,0.099293,1.208543,42933103.4608,42266458.1748,18530,18530
Hop20Rep1-9_random10_tdg_impact_w15,Hop20Rep1-9,20,1,9,1024,random,10,0,102,45,tdg_impact_reroute,15,54322429,53388906,0.189851,0.100515,1.186721,42933103.4608,42266458.1748,18530,18530
Hop20Rep1-9_random10_tdg_impact_w30,Hop20Rep1-9,20,1,9,1024,random,10,0,102,45,tdg_impact_reroute,30,54322429,57026266,0.189851,0.086018,1.166151,42933103.4608,42266458.1748,18530,18530
Hop20Rep1-9_random10_tdg_impact_w50,Hop20Rep1-9,20,1,9,1024,random,10,0,102,45,tdg_impact_reroute,50,54322429,59922711,0.189851,0.080836,1.16463,42933103.4608,42266458.1748,18530,18530
Hop20Rep1-9_random10_tdg_impact_w100,Hop20Rep1-9,20,1,9,1024,random,10,0,102,45,tdg_impact_reroute,100,54322429,68224899,0.189851,0.044498,1.190423,42933103.4608,42266458.1748,18530,18530
Hop20Rep1-10_random10_normal_td_dijkstra,Hop20Rep1-10,20,1,10,1024,random,10,0,102,45,normal_td_dijkstra,-1,28639787,27385269,0,0.011364,0.324235,5100640.05882,5036107.33008,20732,20732
Hop20Rep1-10_random10_tdg_impact_w0,Hop20Rep1-10,20,1,10,1024,random,10,0,102,45,tdg_impact_reroute,0,28639787,27385269,0.137839,0.037011,0.319559,5100640.05882,5036107.33008,20732,20732
Hop20Rep1-10_random10_tdg_impact_w5,Hop20Rep1-10,20,1,10,1024,random,10,0,102,45,tdg_impact_reroute,5,28639787,27386504,0.137839,0.03434,0.315104,5100640.05882,5036107.33008,20732,20732
Hop20Rep1-10_random10_tdg_impact_w15,Hop20Rep1-10,20,1,10,1024,random,10,0,102,45,tdg_impact_reroute,15,28639787,27530811,0.137839,0.03393,0.315002,5100640.05882,5036107.33008,20732,20732
Hop20Rep1-10_random10_tdg_impact_w30,Hop20Rep1-10,20,1,10,1024,random,10,0,102,45,tdg_impact_reroute,30,28639787,27635543,0.137839,0.042234,0.322201,5100640.05882,5036107.33008,20732,20732
Hop20Rep1-10_random10_tdg_impact_w50,Hop20Rep1-10,20,1,10,1024,random,10,0,102,45,tdg_impact_reroute,50,28639787,27693317,0.137839,0.036822,0.314509,5100640.05882,5036107.33008,20732,20732
Hop20Rep1-10_random10_tdg_impact_w100,Hop20Rep1-10,20,1,10,1024,random,10,0,102,45,tdg_impact_reroute,100,28639787,27780366,0.137839,0.035475,0.314162,5100640.05882,5036107.33008,20732,20732
