run_id,dataset,hop,rep,seed,algorithm,removal_mode,query_count,lambda,gamma,theta_percentile,anchor_window,anchor_threshold,random_seed,selected_count,important_node_count,total_before,tdg_unselected_after_remove,random_unselected_after_remove,tdg_prepare_sec,tdg_select_sec,random_select_sec,mean_tdg_selected_impact_score,mean_random_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count,tdg_max_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio
Hop40Rep1-18_gamma50_all_nodes,Hop40Rep1-18,40,1,18,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,375,51455,50969433,29140119,29214924,0.335191,0.514676,9.4e-05,6939072.58667,6706369.10667,6700425.2998,51455,51455,104,24.6666666667,0.798218835687
Hop40Rep1-18_gamma50_congestion_important,Hop40Rep1-18,40,1,18,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,454,5197,50969433,24790746,25051814,0.353062,0.554585,9.4e-05,7276223.03965,6662093.95815,6700425.2998,51455,51455,104,24.6666666667,0.798218835687
Hop40Rep1-18_gamma50_anchor_important,Hop40Rep1-18,40,1,18,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,442,6538,50969433,25524599,25739531,0.358238,0.540773,9.4e-05,7201738.34842,6623201.06109,6700425.2998,51455,51455,104,24.6666666667,0.798218835687
Hop40Rep1-18_gamma75_all_nodes,Hop40Rep1-18,40,1,18,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,641,51455,50969433,16289675,16228327,0.335194,0.61795,9.4e-05,6911619.90328,6727389.63807,6700425.2998,51455,51455,104,24.6666666667,0.798218835687
Hop40Rep1-18_gamma75_congestion_important,Hop40Rep1-18,40,1,18,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,727,5197,50969433,12581436,12442404,0.353085,0.651365,9.7e-05,7078620.82531,6749790.1458,6700425.2998,51455,51455,104,24.6666666667,0.798218835687
Hop40Rep1-18_gamma75_anchor_important,Hop40Rep1-18,40,1,18,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,712,6538,50969433,13074719,13093377,0.358149,0.646167,9.4e-05,7033572.72051,6743029.26685,6700425.2998,51455,51455,104,24.6666666667,0.798218835687
Hop40Rep1-19_gamma25_all_nodes,Hop40Rep1-19,40,1,19,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,173,56197,64622920,50632630,51169262,0.376916,0.509542,9.4e-05,12966552.2428,11995670.0809,12226981.4697,56197,56197,127,41,1.20486749396
Hop40Rep1-19_gamma25_congestion_important,Hop40Rep1-19,40,1,19,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,216,5634,64622920,47069400,47808335,0.396461,0.528821,9.4e-05,13008609.8935,12000026.0833,12226981.4697,56197,56197,127,41,1.20486749396
Hop40Rep1-19_gamma25_anchor_important,Hop40Rep1-19,40,1,19,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,204,12220,64622920,47963102,48824668,0.406499,0.520144,9.3e-05,12904978.0588,12037395.0735,12226981.4697,56197,56197,127,41,1.20486749396
Hop40Rep1-19_gamma50_all_nodes,Hop40Rep1-19,40,1,19,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,368,56197,64622920,36295832,37015119,0.376913,0.617465,9.4e-05,12838742.106,12225474.1821,12226981.4697,56197,56197,127,41,1.20486749396
Hop40Rep1-19_gamma50_congestion_important,Hop40Rep1-19,40,1,19,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,446,5634,64622920,30556490,31769518,0.396434,0.660946,9.7e-05,12809911.2287,12209603.991,12226981.4697,56197,56197,127,41,1.20486749396
Hop40Rep1-19_gamma50_anchor_important,Hop40Rep1-19,40,1,19,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,438,12220,64622920,31253532,32300476,0.406464,0.654728,9.4e-05,12699078.3447,12243838.5388,12226981.4697,56197,56197,127,41,1.20486749396
Hop40Rep1-19_gamma75_all_nodes,Hop40Rep1-19,40,1,19,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,647,56197,64622920,18989399,19042726,0.376912,0.781954,0.0001,12543175.0881,12302392.0927,12226981.4697,56197,56197,127,41,1.20486749396
Hop40Rep1-19_gamma75_congestion_important,Hop40Rep1-19,40,1,19,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,714,5634,64622920,14679670,15298075,0.396363,0.803225,9.4e-05,12598207.2199,12294101.2577,12226981.4697,56197,56197,127,41,1.20486749396
Hop40Rep1-19_gamma75_anchor_important,Hop40Rep1-19,40,1,19,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,708,12220,64622920,15016128,15611178,0.406769,0.80585,9.4e-05,12440031.0989,12300484.791,12226981.4697,56197,56197,127,41,1.20486749396
Hop40Rep2-0_gamma25_all_nodes,Hop40Rep2-0,40,2,0,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,25,90,1200,20,0,401,74867,183334760,128553515,128804833,0.712456,1.271421,0.000178,-1.96743527948e+16,-1.91037181711e+16,2.16192842119e+15,74867,74867,229,28.5,3.58495318461
Hop40Rep2-0_gamma25_congestion_important,Hop40Rep2-0,40,2,0,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,25,90,1200,20,0,81,7503,183334760,171309421,174085020,0.739796,0.880352,0.000178,5.59900616449e+16,2.53989177298e+16,2.16192842119e+15,74867,74867,229,28.5,3.58495318461
Hop40Rep2-0_gamma25_anchor_important,Hop40Rep2-0,40,2,0,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,25,90,1200,20,0,433,32774,183334760,125253293,125471067,0.769505,1.286988,0.000177,-4.22275786068e+15,-2.11166809612e+16,2.16192842119e+15,74867,74867,229,28.5,3.58495318461
Hop40Rep2-0_gamma50_all_nodes,Hop40Rep2-0,40,2,0,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,50,90,1200,20,0,845,74867,183334760,77768196,79659403,0.712437,1.899229,0.000177,-7.6192072884e+15,7.85670838211e+15,2.16192842119e+15,74867,74867,229,28.5,3.58495318461
Hop40Rep2-0_gamma50_congestion_important,Hop40Rep2-0,40,2,0,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,50,90,1200,20,0,155,7503,183334760,160304999,163220081,0.739612,1.08009,0.000177,-2.28107566142e+16,-1.69898101188e+16,2.16192842119e+15,74867,74867,229,28.5,3.58495318461
Hop40Rep2-0_gamma50_anchor_important,Hop40Rep2-0,40,2,0,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,50,90,1200,20,0,889,32774,183334760,74718271,74910137,0.769409,1.937037,0.000177,5.37134029788e+15,-4.31674569493e+14,2.16192842119e+15,74867,74867,229,28.5,3.58495318461
Hop40Rep2-0_gamma75_all_nodes,Hop40Rep2-0,40,2,0,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,75,90,1200,20,0,1372,74867,183334760,34279901,34733680,0.712436,2.625612,0.000177,-2.90864549433e+15,-1.6609453611e+15,2.16192842119e+15,74867,74867,229,28.5,3.58495318461
Hop40Rep2-0_gamma75_congestion_important,Hop40Rep2-0,40,2,0,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,75,90,1200,20,0,1576,7503,183334760,22290595,21056571,0.739673,2.758602,0.000177,5.22249281419e+15,-1.54268763259e+15,2.16192842119e+15,74867,74867,229,28.5,3.58495318461
Hop40Rep2-0_gamma75_anchor_important,Hop40Rep2-0,40,2,0,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,75,90,1200,20,0,1422,32774,183334760,31452162,31417868,0.768401,2.673003,0.000177,2.39853821671e+15,7.16095107325e+14,2.16192842119e+15,74867,74867,229,28.5,3.58495318461
Hop40Rep2-1_gamma25_all_nodes,Hop40Rep2-1,40,2,1,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,25,90,1200,20,0,394,114314,272502704,201021933,201479075,1.465987,3.098829,0.000177,-6.48472506374e+15,-1.0168330482e+16,-4.10110365519e+14,114314,114314,465,155,10.2567893159
Hop40Rep2-1_gamma25_congestion_important,Hop40Rep2-1,40,2,1,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,25,90,1200,20,0,75,11433,272502704,258442102,257294085,1.508961,1.614527,0.000176,6.44986279181e+16,7.87445078055e+16,-4.10110365519e+14,114314,114314,465,155,10.2567893159
Hop40Rep2-1_gamma25_anchor_important,Hop40Rep2-1,40,2,1,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,25,90,1200,20,0,224,53322,272502704,231735045,231342942,1.557098,2.604154,0.000183,3.39183183282e+16,2.62149265831e+16,-4.10110365519e+14,114314,114314,465,155,10.2567893159
Hop40Rep2-1_gamma50_all_nodes,Hop40Rep2-1,40,2,1,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,50,90,1200,20,0,825,114314,272502704,130521528,131253985,1.465955,4.97186,0.000177,3.83108473114e+15,-9.70112102912e+15,-4.10110365519e+14,114314,114314,465,155,10.2567893159
Hop40Rep2-1_gamma50_congestion_important,Hop40Rep2-1,40,2,1,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,50,90,1200,20,0,331,11433,272502704,213431705,211788569,1.509359,3.928904,0.000177,2.55289295831e+16,-2.47103309865e+16,-4.10110365519e+14,114314,114314,465,155,10.2567893159
Hop40Rep2-1_gamma50_anchor_important,Hop40Rep2-1,40,2,1,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,50,90,1200,20,0,900,53322,272502704,118324595,118973084,1.560266,5.226057,0.00018,3.97050808563e+15,-8.57812155571e+15,-4.10110365519e+14,114314,114314,465,155,10.2567893159
Hop40Rep2-1_gamma75_all_nodes,Hop40Rep2-1,40,2,1,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,75,90,1200,20,0,1382,114314,272502704,55369151,54085947,1.465955,7.366725,0.000178,1.27695829805e+15,8.7647568998e+14,-4.10110365519e+14,114314,114314,465,155,10.2567893159
Hop40Rep2-1_gamma75_congestion_important,Hop40Rep2-1,40,2,1,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,75,90,1200,20,0,544,11433,272502704,176883779,175877031,1.508995,4.765647,0.000177,6.138201337e+15,-1.14105973015e+16,-4.10110365519e+14,114314,114314,465,155,10.2567893159
Hop40Rep2-1_gamma75_anchor_important,Hop40Rep2-1,40,2,1,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,75,90,1200,20,0,1434,53322,272502704,48257468,48832630,1.561818,7.532695,0.000177,1.1678561364e+15,-4.94803559531e+15,-4.10110365519e+14,114314,114314,465,155,10.2567893159
Hop40Rep2-2_gamma25_all_nodes,Hop40Rep2-2,40,2,2,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,25,90,1200,20,0,397,97212,235824473,173439834,174802976,0.983071,1.826398,0.000178,-3.12203215359e+15,-9.87710765303e+15,3.92951639145e+15,97212,97212,366,183,5.6378813652
Hop40Rep2-2_gamma25_congestion_important,Hop40Rep2-2,40,2,2,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,25,90,1200,20,0,112,9726,235824473,215555896,220571700,1.019277,1.407531,0.000178,2.77881235155e+16,7.29122746964e+16,3.92951639145e+15,97212,97212,366,183,5.6378813652
Hop40Rep2-2_gamma25_anchor_important,Hop40Rep2-2,40,2,2,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,25,90,1200,20,0,245,37554,235824473,194685508,197133979,1.05096,1.70161,0.000177,2.92624270424e+16,2.70309094807e+16,3.92951639145e+15,97212,97212,366,183,5.6378813652
Hop40Rep2-2_gamma50_all_nodes,Hop40Rep2-2,40,2,2,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,50,90,1200,20,0,830,97212,235824473,111980734,113800776,0.983072,2.788784,0.000181,-7.21112096551e+15,-2.97059060743e+15,3.92951639145e+15,97212,97212,366,183,5.6378813652
Hop40Rep2-2_gamma50_congestion_important,Hop40Rep2-2,40,2,2,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,50,90,1200,20,0,301,9726,235824473,184011439,189744657,1.019648,2.477123,0.00018,1.89324829996e+15,1.12114014177e+16,3.92951639145e+15,97212,97212,366,183,5.6378813652
Hop40Rep2-2_gamma50_anchor_important,Hop40Rep2-2,40,2,2,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,50,90,1200,20,0,877,37554,235824473,105330466,107580481,1.052084,2.874467,0.000178,7.53073030211e+15,6.04845093639e+15,3.92951639145e+15,97212,97212,366,183,5.6378813652
Hop40Rep2-2_gamma75_all_nodes,Hop40Rep2-2,40,2,2,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,75,90,1200,20,0,1374,97212,235824473,47465288,49300904,0.98307,3.937008,0.000178,-5.26758879195e+15,-2.70222506273e+15,3.92951639145e+15,97212,97212,366,183,5.6378813652
Hop40Rep2-2_gamma75_congestion_important,Hop40Rep2-2,40,2,2,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,75,90,1200,20,0,648,9726,235824473,132573555,138926097,1.01947,3.191525,0.000177,-8.57727889848e+15,9.44847998672e+15,3.92951639145e+15,97212,97212,366,183,5.6378813652
Hop40Rep2-2_gamma75_anchor_important,Hop40Rep2-2,40,2,2,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,75,90,1200,20,0,1403,37554,235824473,44895016,46337920,1.052924,3.980035,0.000177,4.86064233199e+15,6.40498405892e+15,3.92951639145e+15,97212,97212,366,183,5.6378813652
Hop40Rep2-3_gamma25_all_nodes,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,25,90,1200,20,0,390,79024,189130776,134469330,136216602,0.810684,1.566135,0.000177,-2.13702799002e+16,2.10890738395e+16,2.54657437165e+15,79024,79024,302,36.6666666667,5.05566375329
Hop40Rep2-3_gamma25_congestion_important,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,25,90,1200,20,0,102,8014,189130776,173833543,173964242,0.839872,1.058353,0.000178,-1.02850863956e+16,3.2922646691e+16,2.54657437165e+15,79024,79024,302,36.6666666667,5.05566375329
Hop40Rep2-3_gamma25_anchor_important,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,25,90,1200,20,0,431,43297,189130776,130292782,131623574,0.878898,1.611362,0.000177,-1.8901285384e+16,-2.07937711529e+16,2.54657437165e+15,79024,79024,302,36.6666666667,5.05566375329
Hop40Rep2-3_gamma50_all_nodes,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,50,90,1200,20,0,822,79024,189130776,83054601,87048365,0.810685,2.410577,0.00018,2.40450249246e+15,-1.66807690589e+15,2.54657437165e+15,79024,79024,302,36.6666666667,5.05566375329
Hop40Rep2-3_gamma50_congestion_important,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,50,90,1200,20,0,184,8014,189130776,163914279,163133720,0.839559,1.282699,0.000177,-2.48899450662e+16,2.64182709004e+16,2.54657437165e+15,79024,79024,302,36.6666666667,5.05566375329
Hop40Rep2-3_gamma50_anchor_important,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,50,90,1200,20,0,899,43297,189130776,76319798,76456752,0.880954,2.50077,0.000177,2.45326382192e+15,2.35894674197e+14,2.54657437165e+15,79024,79024,302,36.6666666667,5.05566375329
Hop40Rep2-3_gamma75_all_nodes,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,75,90,1200,20,0,1359,79024,189130776,33459977,33645786,0.810685,3.417936,0.000178,-4.17885531477e+15,-6.3823384473e+15,2.54657437165e+15,79024,79024,302,36.6666666667,5.05566375329
Hop40Rep2-3_gamma75_congestion_important,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,75,90,1200,20,0,1613,8014,189130776,17458620,17517142,0.839555,3.767165,0.000177,1.95623369738e+15,-1.35309254162e+15,2.54657437165e+15,79024,79024,302,36.6666666667,5.05566375329
Hop40Rep2-3_gamma75_anchor_important,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,75,90,1200,20,0,1410,43297,189130776,30051174,30452915,0.878969,3.490787,0.000178,-4.06724499801e+15,-5.13736818764e+15,2.54657437165e+15,79024,79024,302,36.6666666667,5.05566375329
Hop40Rep2-4_gamma25_all_nodes,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,25,90,1200,20,0,356,86604,160372398,122233564,123740481,0.712543,1.074613,0.000178,2247543613.95,1951300939.1,1773346263.09,86604,86604,202,78,3.45432227084
Hop40Rep2-4_gamma25_congestion_important,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,25,90,1200,20,0,45,8670,160372398,155349671,153952569,0.745139,0.76456,0.000176,35311474745.2,2934615398.36,1773346263.09,86604,86604,202,78,3.45432227084
Hop40Rep2-4_gamma25_anchor_important,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,25,90,1200,20,0,410,26527,160372398,120828501,117662623,0.766955,1.113323,0.000176,2061252822.28,1754735948.28,1773346263.09,86604,86604,202,78,3.45432227084
Hop40Rep2-4_gamma50_all_nodes,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,50,90,1200,20,0,751,86604,160372398,81698884,82010133,0.712543,1.467708,0.000177,2186858779.19,1585801629.96,1773346263.09,86604,86604,202,78,3.45432227084
Hop40Rep2-4_gamma50_congestion_important,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,50,90,1200,20,0,89,8670,160372398,150266964,149314670,0.744751,0.832442,0.000177,28844857320.6,3307571179.88,1773346263.09,86604,86604,202,78,3.45432227084
Hop40Rep2-4_gamma50_anchor_important,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,50,90,1200,20,0,855,26527,160372398,74939826,74647668,0.765881,1.551729,0.000177,1935897151.03,1598109692.3,1773346263.09,86604,86604,202,78,3.45432227084
Hop40Rep2-4_gamma75_all_nodes,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,75,90,1200,20,0,1314,86604,160372398,39603722,40091704,0.71254,2.012956,0.000178,1962451215.11,1693453164.99,1773346263.09,86604,86604,202,78,3.45432227084
Hop40Rep2-4_gamma75_congestion_important,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,75,90,1200,20,0,1539,8670,160372398,26172245,25701828,0.744872,2.159037,0.000177,2089251608.32,1725101432.48,1773346263.09,86604,86604,202,78,3.45432227084
Hop40Rep2-4_gamma75_anchor_important,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,75,90,1200,20,0,1383,26527,160372398,34994682,35886601,0.765986,2.058218,0.00018,1907260222.5,1699498336.5,1773346263.09,86604,86604,202,78,3.45432227084
Hop40Rep2-5_gamma25_all_nodes,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,25,90,1200,20,0,371,129592,262149198,195638106,196223211,1.099872,1.72918,0.000177,123590829.321,127563571.067,99219186.4951,129592,129592,142,16.2857142857,1.81251169341
Hop40Rep2-5_gamma25_congestion_important,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,25,90,1200,20,0,34,12998,262149198,255941636,255486943,1.148495,1.139715,0.000177,1118270961.68,333856470.529,99219186.4951,129592,129592,142,16.2857142857,1.81251169341
Hop40Rep2-5_gamma25_anchor_important,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,25,90,1200,20,0,414,27871,262149198,188045484,188989768,1.172548,1.777183,0.000177,123988827.461,124056633.995,99219186.4951,129592,129592,142,16.2857142857,1.81251169341
Hop40Rep2-5_gamma50_all_nodes,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,50,90,1200,20,0,773,129592,262149198,130644839,132720631,1.099873,2.409557,0.000177,112892939.532,109378189.303,99219186.4951,129592,129592,142,16.2857142857,1.81251169341
Hop40Rep2-5_gamma50_congestion_important,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,50,90,1200,20,0,64,12998,262149198,250387999,250178496,1.148386,1.2023,0.000177,809235202.5,229864198.656,99219186.4951,129592,129592,142,16.2857142857,1.81251169341
Hop40Rep2-5_gamma50_anchor_important,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,50,90,1200,20,0,873,27871,262149198,117199659,118341781,1.173579,2.528485,0.000177,110560276.732,106963418.229,99219186.4951,129592,129592,142,16.2857142857,1.81251169341
Hop40Rep2-5_gamma75_all_nodes,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,75,90,1200,20,0,1295,129592,262149198,65515213,65963186,1.099873,3.233921,0.000178,107272269.701,100362601.995,99219186.4951,129592,129592,142,16.2857142857,1.81251169341
Hop40Rep2-5_gamma75_congestion_important,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,75,90,1200,20,0,1519,12998,262149198,42535558,42705463,1.148423,3.496053,0.000177,103550080.432,102795873.036,99219186.4951,129592,129592,142,16.2857142857,1.81251169341
Hop40Rep2-5_gamma75_anchor_important,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,75,90,1200,20,0,1393,27871,262149198,54941787,55692623,1.170957,3.362649,0.000176,104690740.39,100005743.508,99219186.4951,129592,129592,142,16.2857142857,1.81251169341
Hop40Rep2-6_gamma25_all_nodes,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,25,90,1200,20,0,398,83508,218858438,161347027,163453854,0.77793,1.39082,0.000182,1.94940214616e+15,1.81033157195e+15,1.50871019158e+15,83508,83508,225,45,3.05958195892
Hop40Rep2-6_gamma25_congestion_important,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,25,90,1200,20,0,29,8358,218858438,214669689,215135195,0.809325,0.79238,0.000177,3.63320446337e+16,2.70121609775e+15,1.50871019158e+15,83508,83508,225,45,3.05958195892
Hop40Rep2-6_gamma25_anchor_important,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,25,90,1200,20,0,422,28155,218858438,156877229,160144356,0.835199,1.420616,0.000178,1.8405996009e+15,1.75350672362e+15,1.50871019158e+15,83508,83508,225,45,3.05958195892
Hop40Rep2-6_gamma50_all_nodes,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,50,90,1200,20,0,853,83508,218858438,102341330,104497472,0.777931,2.105839,0.000177,1.80829184901e+15,1.37220464403e+15,1.50871019158e+15,83508,83508,225,45,3.05958195892
Hop40Rep2-6_gamma50_congestion_important,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,50,90,1200,20,0,352,8358,218858438,168162010,169485544,0.809128,1.476433,0.000177,5.62558954789e+15,1.84399590474e+15,1.50871019158e+15,83508,83508,225,45,3.05958195892
Hop40Rep2-6_gamma50_anchor_important,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,50,90,1200,20,0,889,28155,218858438,98146153,100339841,0.834715,2.131479,0.000178,1.73574726108e+15,1.35734291321e+15,1.50871019158e+15,83508,83508,225,45,3.05958195892
Hop40Rep2-6_gamma75_all_nodes,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,75,90,1200,20,0,1379,83508,218858438,47729488,47866569,0.77793,2.881162,0.000176,1.68570280391e+15,1.35190170827e+15,1.50871019158e+15,83508,83508,225,45,3.05958195892
Hop40Rep2-6_gamma75_congestion_important,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,75,90,1200,20,0,1456,8358,218858438,40946917,40936439,0.809087,2.965834,0.000177,1.74833454827e+15,1.33207885328e+15,1.50871019158e+15,83508,83508,225,45,3.05958195892
Hop40Rep2-6_gamma75_anchor_important,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,75,90,1200,20,0,1415,28155,218858438,43959390,44639488,0.833448,2.934265,0.000179,1.6434472773e+15,1.34346400408e+15,1.50871019158e+15,83508,83508,225,45,3.05958195892
Hop40Rep2-7_gamma25_all_nodes,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,25,90,1200,20,0,262,74162,247936639,206604040,206852140,1.057762,2.153765,0.000178,-2.12985486575e+16,-3.68922069305e+15,-1.95537282752e+15,74162,74162,505,90,7.15992426212
Hop40Rep2-7_gamma25_congestion_important,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,25,90,1200,20,0,121,7418,247936639,228751317,228018779,1.085813,1.494009,0.000179,-3.00805802231e+16,1.54768323623e+16,-1.95537282752e+15,74162,74162,505,90,7.15992426212
Hop40Rep2-7_gamma25_anchor_important,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,25,90,1200,20,0,432,40870,247936639,178670070,180230953,1.124405,2.439983,0.000177,2.80210897473e+15,1.42313211242e+16,-1.95537282752e+15,74162,74162,505,90,7.15992426212
Hop40Rep2-7_gamma50_all_nodes,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,50,90,1200,20,0,859,74162,247936639,111781114,113301290,1.057743,3.960224,0.000176,-4.08160903444e+15,1.01262643717e+16,-1.95537282752e+15,74162,74162,505,90,7.15992426212
Hop40Rep2-7_gamma50_congestion_important,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,50,90,1200,20,0,245,7418,247936639,210189768,209743116,1.086138,2.250904,0.000177,1.87742231811e+16,-1.51152486292e+16,-1.95537282752e+15,74162,74162,505,90,7.15992426212
Hop40Rep2-7_gamma50_anchor_important,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,50,90,1200,20,0,893,40870,247936639,107918114,108078271,1.124699,4.024193,0.000181,1.33496052481e+14,7.39029506443e+15,-1.95537282752e+15,74162,74162,505,90,7.15992426212
Hop40Rep2-7_gamma75_all_nodes,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,all_nodes,2048,45,75,90,1200,20,0,1410,74162,247936639,45540917,46530764,1.05774,5.889706,0.000176,-2.20010221397e+15,3.78271703775e+13,-1.95537282752e+15,74162,74162,505,90,7.15992426212
Hop40Rep2-7_gamma75_congestion_important,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,congestion_important,2048,45,75,90,1200,20,0,381,7418,247936639,189220415,187311679,1.085802,3.378592,0.000177,2.0368138379e+16,6.00373625542e+15,-1.95537282752e+15,74162,74162,505,90,7.15992426212
Hop40Rep2-7_gamma75_anchor_important,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,anchor_important,2048,45,75,90,1200,20,0,1444,40870,247936639,43125517,42765612,1.12568,5.971682,0.000178,-6.90062839617e+14,5.38276474163e+15,-1.95537282752e+15,74162,74162,505,90,7.15992426212
