hop,rep,gamma,removal_mode,selection_method,baseline_fraction,rows,win_rate,mean_value_vs_baseline,median_value_vs_baseline,mean_pct_vs_baseline_reduction,mean_pct_of_total_before,mean_tdg_selection_sec,mean_baseline_select_sec,mean_time_extra_vs_baseline_sec,mean_tdg_selected_fraction,mean_baseline_selected_fraction,avg_tt_win_rate,mean_avg_query_tt_value_vs_baseline,median_avg_query_tt_value_vs_baseline,mean_pct_avg_query_tt_vs_baseline,mean_tdg_remaining_avg_query_tt,mean_baseline_remaining_avg_query_tt
40,4,50,anchor_important,most_delayed,10,20,1.0,197350646.95,197627762.0,267.477122398472,39.294748076844854,8.5248045,0.0017452499999999998,8.52305925,0.433447265625,0.099853515625,1.0,16421.23906920044,15912.146385707383,14.372714202228986,99900.22754322158,116321.46661242202
40,4,50,anchor_important,most_delayed,30,20,1.0,65534394.7,63996143.0,31.754357476689,12.991706619527,8.5248045,0.00192765,8.52287685,0.433447265625,0.2998046875,0.95,3677.525298479951,3798.368456742872,3.667744313601932,99900.22754322158,103577.75284170153
40,4,50,anchor_important,random,10,20,1.0,206538275.9,204379321.5,320.1263826010485,41.11141769176469,8.5248045,0.0004198,8.5243847,0.433447265625,0.099853515625,1.0,18913.137346933014,17845.43925648935,16.163328578843064,99900.22754322158,118813.3648901546
40,4,50,anchor_important,random,30,20,1.0,82487272.95,81970004.5,43.5452394807109,16.326741936631755,8.5248045,0.0006267,8.5241778,0.433447265625,0.2998046875,1.0,9588.570713403244,9176.002957555356,8.823953095474396,99900.22754322158,109488.79825662481
40,4,50,congestion_important,most_delayed,10,20,0.9,155000115.85,180995831.0,215.0179897832364,31.31487312843359,8.04969825,0.0017452499999999998,8.047953,0.38206787109375,0.099853515625,0.85,11268.300098840129,10741.10451422663,10.180547725869566,105053.1665135819,116321.46661242202
40,4,50,congestion_important,most_delayed,30,20,0.55,23183863.6,52668906.5,12.4932818064112,5.011831671115738,8.04969825,0.00192765,8.0477706,0.38206787109375,0.2998046875,0.45,-1475.4136718803607,-2176.9886373227855,-1.104381651266674,105053.1665135819,103577.75284170153
40,4,50,congestion_important,random,10,20,0.9,164187744.8,187812067.5,259.9749816572539,33.13154274335343,8.04969825,0.0004198,8.04927845,0.38206787109375,0.099853515625,0.9,13760.198376572702,14718.028842949156,12.069160962561709,105053.1665135819,118813.3648901546
40,4,50,congestion_important,random,30,20,0.6,40136741.85,67444954.5,22.61946331870322,8.346866988220492,8.04969825,0.0006267,8.04907155,0.38206787109375,0.2998046875,0.65,4435.631743042932,5481.741238092618,4.338783184146765,105053.1665135819,109488.79825662481
40,4,75,all_nodes,most_delayed,10,20,1.0,323604202.5,325721748.0,438.7070749297536,64.25082602532648,11.05102095,0.0017452499999999998,11.049275699999999,0.66953125,0.099853515625,1.0,38310.60589026841,38935.345685665445,32.888709467146626,78010.86072215361,116321.46661242202
40,4,75,all_nodes,most_delayed,30,20,1.0,191787950.25,192672467.0,92.96107776943236,37.94778456800863,11.05102095,0.00192765,11.0490933,0.66953125,0.2998046875,1.0,25566.89211954792,26467.86053576741,24.464634455355558,78010.86072215361,103577.75284170153
40,4,75,all_nodes,random,10,20,1.0,332791831.45,335186662.5,516.4480619223041,66.06749564024632,11.05102095,0.0004198,11.05060115,0.66953125,0.099853515625,1.0,40802.50416800098,41670.78841877314,34.288651326754184,78010.86072215361,118813.3648901546
40,4,75,all_nodes,random,30,20,1.0,208740828.5,215265510.0,110.38152974214138,41.282819885113376,11.05102095,0.0006267,11.05039425,0.66953125,0.2998046875,1.0,31477.93753447121,34892.02413663175,28.478901182020298,78010.86072215361,109488.79825662481
40,4,75,anchor_important,most_delayed,10,20,1.0,331961499.75,331197696.5,450.0450338109425,65.94950871737123,11.2751371,0.0017452499999999998,11.27339185,0.68939208984375,0.099853515625,1.0,40071.13930123039,40921.780084252925,34.40390046073918,76250.32731119164,116321.46661242202
40,4,75,anchor_important,most_delayed,30,20,1.0,200145247.5,199536686.0,97.0573224488329,39.64646726005337,11.2751371,0.00192765,11.27320945,0.68939208984375,0.2998046875,1.0,27327.425530509896,28843.419417346406,26.176056752893153,76250.32731119164,103577.75284170153
40,4,75,anchor_important,random,10,20,1.0,341149128.7,339903680.0,529.3097952267507,67.76617833229105,11.2751371,0.0004198,11.2747173,0.68939208984375,0.099853515625,1.0,42563.037578962954,43535.04159849674,35.77283687977364,76250.32731119164,118813.3648901546
40,4,75,anchor_important,random,30,20,1.0,217098125.75,221421064.0,114.81942465335437,42.98150257715812,11.2751371,0.0006267,11.2745104,0.68939208984375,0.2998046875,1.0,33238.47094543318,35904.0202638817,30.09830462665628,76250.32731119164,109488.79825662481
40,4,75,congestion_important,most_delayed,10,20,1.0,354488624.5,354794332.0,481.27697110110904,70.49322975192189,11.41618345,0.0017452499999999998,11.414438200000001,0.7521240234375,0.099853515625,1.0,43610.443055044554,44400.48387759945,37.42750672828968,72711.02355737747,116321.46661242202
40,4,75,congestion_important,most_delayed,30,20,1.0,222672372.25,219683838.0,108.19025398452331,44.19018829460403,11.41618345,0.00192765,11.414255800000001,0.7521240234375,0.2998046875,1.0,30866.72928432406,29147.453488077495,29.540911674743114,72711.02355737747,103577.75284170153
40,4,75,congestion_important,random,10,20,1.0,363676253.45,364715948.0,565.4186888422776,72.30989936684173,11.41618345,0.0004198,11.415763649999999,0.7521240234375,0.099853515625,1.0,46102.34133277713,47714.25808427154,38.73317782561743,72711.02355737747,118813.3648901546
40,4,75,congestion_important,random,30,20,1.0,239625250.5,240706209.5,126.99778366695621,47.52522361170878,11.41618345,0.0006267,11.41555675,0.7521240234375,0.2998046875,1.0,36777.774699247355,38727.04801710363,33.30040801442006,72711.02355737747,109488.79825662481
